Sender,Receiver,Date,Provenance,Destination,Subject,Cited names,Reference,Year,Incipit
Viviani Vincenzo,Borromeo Alessandro,15/03/1678,Firenze,Pisa,Argomenti privati,"['Galilei Vincenzo', ""Medici Francesco Maria de'""]","Gal. 252, doc. 147, c. 255v",1678,"""Su le tre ore di notte che arrivo a casa mi trovo la favoritissima lettera di Vostra Signoria Illustrissima...""Minuta
"
Viviani Vincenzo,Del Papa Giuseppe,5/03/1678,Firenze,Pisa,Notizie di libri,[],"Gal. 252, doc. 148, c. 256r",1678,"""Vostra Signoria Eccellentissima è troppo rigoroso osservante de' miei pareri...""Minuta
"
Viviani Vincenzo,Lorenzini Lorenzo,[sd],,,Notizie di libri,[],"Gal. 252, doc. 149, c. 256r",[sd],"""Se l'Eccellentissimo Signor Dottor Bellini, mio riverito Signore...""Minuta
"
Viviani Vincenzo,Angeli Stefano (degli),10/04/1677,Firenze,Padova,Matematica,['Rinaldini Carlo'],"Gal. 252, doc. 150, c. 257r-v",1677,"""Ricevo l'umanissima di Vostra Signoria molto Illustre e Reverendissima de' 2 stante...""Minuta
"
Viviani Vincenzo,Protettori del Monte del Sale della Città di Firenze,[sd],,,Argomenti privati,"['Galilei Bocchineri Sestilia ', 'Polisena', 'Galilei Carlo']","Gal. 252, doc. 151, c. 258v",[sd],"""Piacerà alle Signorie Vostre Illustrissime di far risegnare faccia del Monastero e Monache...""Frammento di minuta depennata.  Seguono alle cc. 259r-260v copie di problemi già esposti in lettere precedenti
"
Viviani Vincenzo,Monforte Antonio (de),11/05/1677,Firenze,Napoli,Matematica,[],"Gal. 252, doc. 152, c. 261r-v",1677,"""Sono sopra otto mesi che restò terminata la stampa di quelle mie solutioni de' Problemi...""Minuta
"
Viviani Vincenzo,Tozzi Luca,11/05/1677,Firenze,Napoli,Notizie di libri,['Monforte Antonio'],"Gal. 252, doc. 153, c. 261v",1677,"""Che Vostra Signoria Illustrissima abbia gradita la debolezza del dono...""Minuta
"
Viviani Vincenzo,Monforte Antonio (de),8/06/1677,Firenze,Napoli,Matematica,[],"Gal. 252, doc. 154, c. 262r-263r",1677,"""Stupenda e concisa oltre a modo è la maniera con cui Vostra Signoria Illustrissima si sbriga...""Minuta
"
Viviani Vincenzo,Monforte Antonio (de),8/06/1677,Firenze,Napoli,Matematica,[],"Gal. 252, doc. 155, c. 264r-v",1677,"""Stupenda e concisa oltre a modo è la maniera con cui Vostra Signoria Illustrissima si sbriga...""Bozza della minuta precedente
"
Viviani Vincenzo,Marchetti Alessandro,1/08/1677,Firenze,Pontormo,Notizie di libri,[],"Gal. 252, doc. 156, c. 265r",1677,"""Gli impieghi  e le disposizioni mie, da gran tempo in qua sono state tante...""Minuta
"
Viviani Vincenzo,Del Papa Giuseppe,1/08/1677,Firenze,Empoli,Notizie di libri,[],"Gal. 252, doc. 157, c. 265v",1677,"""Lo scrivere senza occasioni è un importunare gli amici...""Minuta
"
Viviani Vincenzo,Porto Benedetto,10/11/1677,,Padova,Argomenti privati,"['Del Riccio Luigi ', 'Strozzi Alessandro']","Gal. 252, doc. 158, c. 266r-v",1677,"""Come che io mi professi il più riverente e divoto servitore di Vostra Signoria Illustrissima...""Minuta
"
Viviani Vincenzo,Magalotti Lorenzo,10/04/1678,,Vienna,Notizie di libri,[],"Gal. 252, doc. 159, c. 267r",1678,"""Troverà qui incluse Vostra Signoria Illustrissima due copie di quella mia operetta...""Minuta
"
Viviani Vincenzo,Kochanski Adam Adamand,10/04/1678,Firenze,,Notizie di libri,['Magalotti Lorenzo'],"Gal. 252, doc. 160, c. 267v",1678,"""Guardi Iddio la Paternità vostra molto Illustre  e molto Reverenda che mai...""Minuta
"
Viviani Vincenzo,Baldigiani Antonio,30/05/1678,Firenze,,Notizie di libri,"['Sinoni Renato ', 'Martini Giovanni ']","Gal. 252, doc. 161, c. 268r-269r",1678,"""Troppo poco tempo mi concede Vostra Signoria Molto Illustre e Molto Reverenda a dar risposta...""
"
Viviani Vincenzo,Baldigiani Antonio,30/05/1678,,Roma,Notizie di libri,[],"Gal. 252, doc. 162, c. 270r-v",1678,"""Dopo accusai la ricevuta della sua de' 26 stante rimettendomi a rispondere...""Minuta
"
Viviani Vincenzo,Baldigiani Antonio,7/06/1678,,Roma,Notizie di libri,['Galilei Galileo'],"Gal. 252, doc. 163, c. 271r-278v",1678,"""Giachè la Paternità Vostra Molto Illustre e Molto Reverenda con tanta cortesia mi offerisce...""Copia di lettera riportata anche nel ms. Gal. 253Pubbl. in: A. Favaro, Miscellanea galileiana inedita, in Memorie I.R. Istituto veneto scienze lettere arti, v. 22 (1882; pubbl. 1887), p. 823-838
"
Viviani Vincenzo,Baldigiani Antonio,7/06/1678,Firenze,Roma,Notizie di libri,"['Torricelli Evangelista', 'Galilei Galileo', 'Magalotti Lorenzo']","Gal. 253, doc. 1, c. 1r-19v",1678,"""Già che la P. V. molto Illustrissima con tanta cortesia m'offerisce per l'ultima de' 26 del passato...""Minuta autografa simile a quella al n. 153 del Gal. 252. A c. 3r-v abbozzi di frontespizi dell'opera postuma del TorricelliPubbl. in: A. Favaro, Miscellanea galileiana inedita, Venezia 1887, p. 129-134
"
Viviani Vincenzo,Baldigiani Antonio,14/06/1678,Firenze,Roma,Notizie di libri,['Torricelli Evangelista'],"Gal. 253, doc. 2, c. 20r-21v",1678,"""Io mi diffusi così per la minuta colle notizie che io mandai a V. S. M. I. solo per obbedirle...""Minuta autografaPubbl. in: A. Favaro, Miscellanea galileiana inedita, Venezia 1887, p. 135-137
"
Viviani Vincenzo,Baldigiani Antonio,14/06/1678,Firenze,Roma,Notizie di libri,['Torricelli Evangelista'],"Gal. 253, doc. 3, c. 22r-23v",1678,"""Io mi diffusi tanto per la minuta colle notizie che io mandai a V. Paternità molto R. solo per obbedirla...""Minuta autografa simile alla precedentePubbl. in: A. Favaro, Miscellanea galileiana inedita, Venezia 1887, p. 135-137
"
Viviani Vincenzo,Baldigiani Antonio,12/07/1678,Firenze,Roma,Notizie di libri,"['Torricelli Evangelista', 'Kircher Athanasius', 'Magalotti Lorenzo', 'Galilei Galileo']","Gal. 253, doc. 4, c. 27r",1678,"""Intorno alle repliche sensatissime di V. Paternità M. Illustre e molto Reverenda fatte a quella risposta...""Minuta autografaPubbl. in: A. Favaro, Miscellanea galileiana inedita, Venezia 1887, p. 140-143
"
Viviani Vincenzo,Baldigiani Antonio,23/08/1678,Roma,Firenze,Notizie di libri,"['Fabri Honoré', 'Martini', 'Gottignies Gilles François de', 'Kircher Athanasius', 'Eschinardi Francesco']","Gal. 253, doc. 6, c. 29r-30r",1678,"""Dall'ultima senza data di V. S. Molto Illustre e molto Reverenda comprendo finalmente che...""Originale autografoPubbl. in: A. Favaro, Miscellanea galileiana inedita, Venezia 1887, p. 146-147
"
Viviani Vincenzo,Baldigiani Antonio,23/08/1678,Roma,Firenze,Notizie di libri,[],"Gal. 253, doc. 7, c. 31r-v",1678,"""Dell'ultima senza data ch'io tengo di V. S. Molto Illustre e molto Reverenda comprendo finalmente che...""Minuta autografa della lettera precedentePubbl. in: A. Favaro, Miscellanea galileiana inedita, Venezia 1887, p. 146-147
"
Viviani Vincenzo,Caravaggio Pietro Paolo,15/10/1678,Firenze,Milano,Notizie di libri,['Bondicchi Francesco '],"Gal. 253, doc. 8, c. 32r-34v",1678,"""Attribuisco all'eccesso dell'innata gentilezza di V. S. Illustrissima ch'ella si sia compiaciuta di ricevere...""Minuta autografa
"
Viviani Vincenzo,Baldigiani Antonio,15/10/1678,Firenze,Roma,Argomenti privati,"['Kochanski Adam Adamandy', 'Kircher Athanasius']","Gal. 253, doc. 9, c. 36r-v",1678,"""Sono stato molte settimane in campagna, et ho piena la testa di acque, di argini, di greti, di rotture...""Originale autografo. A c. 35r minuta incompleta della letteraPubbl. in: A. Favaro, Miscellanea galileiana inedita, Venezia 1887, p. 151
"
Viviani Vincenzo,Ferroni Giuseppe,11/11/1678,Firenze,Bologna,Matematica,[],"Gal. 253, doc. 10, c. 38r-40r",1678,"""Io non nego a V. P. M. R. che talvolta per le spesse occupazioni che ho fuori in campagna...""Minuta autografa a cui è allegata la ""Risposta al quesito del P. Giuseppe Ferroni Gesuita"" alle cc. 41r-50r
"
Viviani Vincenzo,Fabri Agostino,10/11/1678,Firenze,,Argomenti privati,[],"Gal. 253, doc. 11, c. 40v",1678,"""Attese le relazioni datemi ultimamente da V. S. molto Illustre et Eccellentissima del soggetto...""Allegata la lettera precedente perché fosse consegnata al Ferroni
"
Viviani Vincenzo,Ferroni Giuseppe,17/12/1678,,Bologna,Argomenti privati,['Fabri Agostino '],"Gal. 253, doc. 12, c. 51r",1678,"""La sicurezza che o che il Signor Don Agostino Fabbri porgesse quella mia lettera in risposta...""Minuta autografa
"
Viviani Vincenzo,Teyler Johannes,2/10/1680,,,Notizie di libri,[],"Gal. 253, doc. 13, c. 52r",1680,"""Aureum hunc libellum, quem nunc, vir clarissime, plurimas tibi gratias agendo, in tuas manus repono...""Minuta autografa. A c. 53r sommario del trattato del Teyler ""Architectura militaris"". A c. 54r un'altra minuta della stessa lettera
"
Viviani Vincenzo,Boulliau Ismael,13/02/1682,,Parigi,Notizie di libri,['Gondi Carlo Antonio '],"Gal. 253, doc. 14, c. 55r-v",1682,"""Dall' Illustrissimo Signor Abate Carl'Antonio Gondi, Segretario di Stato di S. A....""Minuta autografa. L'acidità dell'inchiostro e la velatura ne rendono difficile la lettura
"
Viviani Vincenzo,Falconieri Paolo e Alessandro,24/04/1682,,,Notizie di libri,[')'],"Gal. 253, doc. 15, c. 56r-v",1682,"""L'Illustrissimo Signor Paolo Falconieri viene supplicato da Vincenzo Viviani ad aver la bontà...""Minuta autografa
"
Viviani Vincenzo,Marsili Luigi Ferdinando,1/08/1682,Firenze,,Notizie di libri,"['Magliabechi Antonio', 'Galilei Galileo']","Gal. 253, doc. 16, c. 57r",1682,"""Dal Signor Antonio Magliabechi oggi sono otto giorni, fui onorato a nome di V. S. Illustrissima d'un esemplare...""Minuta autografa
"
Viviani Vincenzo,Della Stufa Ugo,8/12/1682,Firenze,,Argomenti privati,[],"Gal. 253, doc. 17, c. 58r",1682,"""Io Vincenzo Viviani sono stato sempre di parere che lo sradicare e il levar via le piante nate da sé stesse...""Minuta autografa
"
Viviani Vincenzo,Boulliau Ismael,21/04/1683,Firenze,,Notizie di libri,[],"Gal. 253, doc. 18, c. 59r-61v",1683,"""L'opportunità del Signor Abate Colzi soggetto dotato di vari e virtuosi talenti""Minuta autografa. La lettera inizia da c. 61r e termina a c. 60r
"
Viviani Vincenzo,Ferroni Giuseppe,10/08/1683,Firenze,Bologna,Argomenti privati,['Regaglioli Giovanni '],"Gal. 253, doc. 19, c. 62r",1683,"""Torno a rendere grazie a V. S. Molto Illustre dell'orivolo, e tavole inviatemi, che tutto o posto...""Minuta autografa. La lettera inizia da c. 61r e termina a c. 60r
"
Viviani Vincenzo,Ferroni Giuseppe,10/04/1684,Firenze,Bologna,Matematica,"['Torricelli Evangelista', 'Riccioli Giovanni Battista']","Gal. 253, doc. 20, c. 63r",1684,"""Dalle cicloidi tentate dal P. Riccioli molto ne osservò e ne accennò il Torricelli nella sua appendice...""Minuta autografa
"
Viviani Vincenzo,Ferroni Giuseppe,[post15/05/1685],,,Fisica,[],"Gal. 253, doc. 21, c. 64r",1685,"""Tutto il segreto dentro la figuretta ondeggiante sul bilico senza mai cadere...""Minuta autografa scritta sul verso di un foglio con l'indirizzo del Viviani
"
Viviani Vincenzo,Marsili Luigi Ferdinando,1/07/1684,Firenze,Venezia,Esperimenti,['Gian Gastone granduca di Toscana'],"Gal. 253, doc. 22, c. 66r-67r",1684,"""Qual se ne sia la cagione, non prima di ieri su le 20 ore, dalla camera del Signor Principe Giovanni Gastone...""Minuta autografa
"
Viviani Vincenzo,Marsili Luigi Ferdinando,1/07/1684,Firenze,Venezia,Esperimenti,"[""Medici Ferdinando de' III""]","Gal. 253, doc. 23, c. 68r-69v",1684,"""Qual se ne sia la cagione, non prima di ieri su le 20 ore, dalla camera del Signor Principe Ferdinando...""Minuta autografa simile alla precedente
"
Viviani Vincenzo,Ceva Giovanni,11/11/1685,,Mantova,Argomenti privati,[],"Gal. 253, doc. 24, c. 70r",1685,"""Per l'amore intenso che ho avverso alle matematiche è stato di tal tempra così staccato...""Minuta autografaPubbl. in: A. Pascal, Giovanni Ceva e il suo carteggio inedito con Vincenzo Viviani, in Annali di matematica pura ed applicata, s. 3, t. 24 (1915), p. 299-300
"
Viviani Vincenzo,Thevenot Melchisédec,1/05/1686,Firenze,Parigi,Notizie di libri,"['Auzout Adrien', 'Teofili Giovanni Battista ', 'Mabillon Jean', 'Tassoni Jacopo ', 'Galilei Galileo']","Gal. 253, doc. 25, c. 71r-74v",1686,"""Dal Signor Auzout che ultimamente passò da Firenze per Roma intesi con infinito piacere...""Minuta autografa
"
Viviani Vincenzo,Giordani Vitale,4/04/1689,Firenze,Roma,Notizie di libri,['Galilei Galileo'],"Gal. 253, doc. 26, c. 75r-v",1689,"""Dal Signor Avvocato Neroni fui l'altra mattina favorito a nome di V. S. Eccellentissima d'un esemplare dell'opera...""Minuta autografa
"
Viviani Vincenzo,Molara Bruto (della),24/08/1689,,Poggio a Caiano,Matematica,[],"Gal. 253, doc. 27, c. 76r",1689,"""Duolmi sentire le difficoltà ch'ella ha finora incontrato intorno alla soluzione del problema, ma non per quello...""Minuta autografa
"
Viviani Vincenzo,Panciatichi Francesco,21/09/1689,Firenze,,Argomenti privati,[],"Gal. 253, doc. 28, c. 77r-84r",1689,"""Se, come si dice, è un cattivo sordo colui che non vuol sentire, non men cattivo è quello chenon vuol...""Minuta autografa
"
Viviani Vincenzo,Panciatichi Francesco,24/09/1689,Firenze,Artimino,Argomenti privati,"['De Vecchi Bernardino ', 'Ciaccheri Giuliano ']","Gal. 253, doc. 29, c. 85r-86r",1689,"""Dal biglietto de' 20 del Serenissimo Signor Principe Cardinale ricevuto con kla favorita di V. S. Illustrissima...""Minuta autografa
"
Viviani Vincenzo,Panciatichi Francesco,27/09/1689,,,Argomenti privati,"['De Vecchi Bernardino ', 'Ciaccheri Giuliano ']","Gal. 253, doc. 30, c. 87r-v",1689,"""In questo punto ricevo dal Signor Bernardino de Vecchi l'acclusa dell'Ingegner Ciaccheri...""Minuta autografa
"
Viviani Vincenzo,Panciatichi Francesco,28/09/1689,Firenze,,Argomenti privati,"['De Rossi Mattia', 'Ciaccheri Giuliano ']","Gal. 253, doc. 31, c. 88r",1689,"""L'avviso che V. S. Illustrissima s'è compiaciuta di darmi con la favoritissima sua di ieri del concerto...""Minuta autografa
"
Viviani Vincenzo,Panciatichi Francesco,1/10/1689,Firenze,,Argomenti privati,"['De Rossi Mattia', 'Carducci Giovanni ', 'Ciaccheri Giuliano ', 'Bartoli Antonio Felice ']","Gal. 253, doc. 32, c. 89r-v",1689,"""Dall'acclusa che ricevo adesso per via di Siena, sentirà V. S. Illustrissima che a quest'ora saranno...""Minuta autografa
"
Viviani Vincenzo,Panciatichi Francesco,5/10/1689,Firenze,Artimino,Argomenti privati,['Quaratesi '],"Gal. 253, doc. 33, c. 90r-v",1689,"""Sopra il partecipatomi benignamente da V. S. Illustrissima col foglio che accluso le rimetto, altro...""Minuta autografa
"
Viviani Vincenzo,Gondi Carlo Antonio,29/10/1689,,,Argomenti privati,['Angeli Stefano degli'],"Gal. 253, doc. 34, c. 91r",1689,"""Il pensiero del Gran Duca Serenissimo significatomi colla favorita lettera di V. S. Illustrissima di questa mattina...""Originale autografo
"
Viviani Vincenzo,Gondi Carlo Antonio,10/11/1689,,,Argomenti privati,['Capponi Ferrante'],"Gal. 253, doc. 35, c. 93r-v",1689,"""Il sabato prossimo passato, con partecipazione, e permissione del Gran Duca Serenissimo...""Minuta autografa
"
Viviani Vincenzo,Panciatichi Francesco,20/12/1689,Roma,,Argomenti privati,['Zefferini'],"Gal. 253, doc. 36, c. 94r-95r",1689,"""Con tutte le nostre buone levate della mattina, et il tempo assai quieto goduto nel viaggio...""Minuta autografa
"
Viviani Vincenzo,Panciatichi Francesco,27/12/1689,Roma,,Argomenti privati,['Ciaccheri Giuliano '],"Gal. 253, doc. 37, c. 96r",1689,"""Dal Signor Abate Quaratesi intenderà V. S. Illustrissima con lettere di questa sera ciò ch'io medesimo...""Minuta autografa
"
Viviani Vincenzo,Baldigiani Antonio,22/08/1690,Firenze,Roma,Notizie di libri,['Tortori'],"Gal. 253, doc. 38, c. 97r",1690,"""Ho precisa necessità di carteggiare con la Paternità V. Reverendissima in materia letteraria di gran momento...""Minuta autografaPubbl. in: A. Favaro, Miscellanea galileiana inedita, Venezia 1887, p. 152-153
"
Viviani Vincenzo,Baldigiani Antonio,[post22/08/1690],,Roma,Notizie di libri,"['Torricelli Evangelista', 'Galilei Galileo', ""Medici Leopoldo de'"", 'Copernicus Nicolaus']","Gal. 253, doc. 39, c. 97v-98v",1690,"""Rendo infinite grazie a  V. P. Reverendissima dell'animo che si compiace darmi di aprirle i sentimenti...""Minuta autografaPubbl. in: A. Favaro, Miscellanea galileiana inedita, Venezia 1887, p. 153-155
"
Viviani Vincenzo,Guglielmini Domenico,2/09/1690,,Bologna,Notizie di libri,"['Viviani', 'Galilei Galileo', 'Torricelli Evangelista', 'Aldovrandi']","Gal. 253, doc. 40, c. 99r",1690,"""Iersera su le due ore di notte nell'uscire dall'audienza di questo Principe Serenissimo intesi...""Minuta autografa
"
Viviani Vincenzo,Gondi Carlo Antonio,18/06/1691,,,Idraulica,['Nardi Giovanni'],"Gal. 253, doc. 43, c. 102r-103r",1691,"""Ho lette e riletta l'informazione che fa a V. S. il Signor Franconi su questa sua pianta, ma non ho ben compresi...""Minuta autografa
"
Viviani Vincenzo,Finetti Andrea,16/07/1691,,,Notizie di libri,"['Lorenzini ', 'Cecchi Giovanni Filippo ', 'Banelli Francesco ']","Gal. 253, doc. 44, c. 104r",1691,"""Averà sentito V. S. Illustrissima dal signor Giovanni Filippo Cecchi come ho concordato...""Minuta autografa. A c. 104v schizzi e calcoli matematici
"
Viviani Vincenzo,Gondi Carlo Antonio,20/07/1691,,,Argomenti privati,"['Rosei Felice ', 'De Vecchi Bernardino ', 'Corrado Giovanni ']","Gal. 253, doc. 45, c. 105r-106v",1691,"""Per l'indebito abbracciamento della cannuccia fatto far al Nosei dentro al dominio di S. A. S. stimerei...""Minuta autografa
"
Viviani Vincenzo,Magalotti Lorenzo,24/07/1691,,,Argomenti privati,"['Rucellai', 'Ferroni Giuseppe', 'De Vecchi Bernardino ']","Gal. 253, doc. 46, c. 107r-108r",1691,"""Ho fatto così gran conto delle grandissime riflessioni di V. S. Illustrissima sopra quella voce...""Minuta autografaPubbl. in: Lettere familiari del conte Lorenzo Magalotti, e di altri insigni uomini a lui scritte, Firenze 1769, 51-54
"
Viviani Vincenzo,Gondi Carlo Antonio,8/08/1691,,,Argomenti privati,"['Nardi Giovanni', 'De Vecchi Bernardino ', 'Ciaccheri Giuliano ']","Gal. 253, doc. 47, c. 109r",1691,"""Ricevei iersera le accluse tre lettere del Signor Nardi di Chiusi al Signor Cavalier de Vecchi...""Minuta autografa
"
Viviani Vincenzo,Boulliau Ismael,15/08/1691,,,Argomenti privati,['Ricasoli Bettino '],"Gal. 253, doc. 48, c. 110r-v",1691,"""Come si porta il venerabile sapientissimo Socrate del nostro secolo col Signor [...] mio caro amico...""Minuta autografa
"
Viviani Vincenzo,Ricasoli Bettino,[1691],,,Argomenti privati,['Comiers Claude '],"Gal. 253, doc. 49, c. 111r",1691,"""Vincenzo Viviani supplica l'Illustrissimo Signor Barone Bettino Ricasoli a fargli pervenire da Parigi...""Minuta autografa
"
Viviani Vincenzo,Cassini Giovanni Domenico,[ante27/04/1692],,,Argomenti privati,['Ricasoli Bettino '],"Gal. 253, doc. 50, c. 112r-v",1692,"""Assai poche lettere ho avuto l'onore di ricevere da V. S. Illustrissima da 25 o più anni in qua...""Minuta autografa
"
Viviani Vincenzo,Foucher Simon,25/08/1691,,,Argomenti privati,['Ricasoli Bettino '],"Gal. 253, doc. 51, c. 113r-115v",1691,"""Esibirà la presente a V. S. Illustrissima il Signor Baron Bettino Ricasoli inviato straordinario...""Minuta autografa. La  c. 114r contenente un postscriptum è stata  erroneamente posta fra le cc. 113 e 115
"
Viviani Vincenzo,[non identificato],5/09/1691,Firenze,,Idraulica,"['Riccardi Niccolò', 'Carnesecchi']","Gal. 253, doc. 52, c. 116r-117r",1691,"""Mi sovvien molto bene, Illustrissimo Signore, che quando all'istanza del Signor Riccardo...""Minuta autografa
"
Viviani Vincenzo,Viscardi Rolando,14/10/1691,Firenze,Madrid,Matematica,['Rinaldini Carlo'],"Gal. 253, doc. 53, c. 118r-v",1691,"""Non mancai d'indirizzare a V. S. a Madrid la ricevuta della cassetta...""Minuta autografa
"
Viviani Vincenzo,Finetti Andrea,28/11/1691,,,Notizie di libri,['Barelli'],"Gal. 253, doc. 54, c. 119r",1691,"""Per assicurarsi che le figure dell'Appollonio nel porle un'opera tornino bene a dovere, prima che io...""Minuta autografa
"
Viviani Vincenzo,Gondi Carlo Antonio,24/12/1691,,,Argomenti privati,"['Rosei Felice ', 'Nardi Giovanni']","Gal. 253, doc. 55, c. 120r",1691,"""Su la speranza che significò d'aver il Signor Nardi di Chiusi che il Rosei Soprantendente delle Chiane...""Minuta autografa
"
Viviani Vincenzo,Malpighi Marcello,3/02/1693,Firenze,Roma,Argomenti privati,"['Bellini', 'Gassendi Pierre', 'Copernicus Nicolaus', 'Descartes René', 'Galilei Galileo', 'Buonfiglioli ']","Gal. 253, doc. 56, c. 121r-124r",1693,"""A ragione potrà bensì V. S. Illustrissima aver detto al sentire l'istanze fattele per me dal Nostro...""Minuta autografa
"
Viviani Vincenzo,Ceva Giovanni,3/03/1693,Firenze,Mantova,Notizie di libri,[],"Gal. 253, doc. 57, c. 125r-126r",1693,"""La sera del martedì prossimo passato mi pervenne dalla posta la gentilissima carta di V. S. Illustrissima...""Minuta autografa. A c. 127r frammento di problema matematicoPubbl. in: A. Pascal, Giovanni Ceva e il suo carteggio inedito con Vincenzo Viviani, in Annali di matematica pura ed applicata, s. 3, t. 24 (1915), p. 303-305
"
Viviani Vincenzo,Ferroni Giuseppe,6/05/1692,Firenze,Siena,Notizie di libri,['Kochanski Adam Adamandy'],"Gal. 253, doc. 58, c. 128r-v",1692,"""Ottimo è il pensiero di V. R. di mandar quell'enigma al Padre Adamo Adamando in Varsavia il quale...""Minuta autografa
"
Viviani Vincenzo,Ricasoli Bettino,5/06/1692,,,Notizie di libri,"['Colbert Jean Baptiste', 'Cassini Giovanni Domenico', 'Casotti', 'Salvini']","Gal. 253, doc. 59, c. 129r-v",1692,"""Alla prima favoritissima lettera di V. S. Illustrissima de' 18 novembre et alle 2 de' 15 aprile non mancai...""Minuta autografa
"
Viviani Vincenzo,Casotti Giovanni Battista,5/06/1692,,,Argomenti privati,['Vanni Giuseppe '],"Gal. 253, doc. 60, c. 129v",1692,"""Ricevo benché tardi la cortesissima di V. S. de' 5 del passato...""Minuta autografa
"
Viviani Vincenzo,Ricasoli Bettino,18/07/1692,,Parigi,Notizie di libri,"['Bassetti Apollonio', 'Thévenot Melchisédech', 'Cassini Giovanni Domenico', 'Boulliau Ismael']","Gal. 253, doc. 61, c. 130r-v",1692,"""Se non si dava il caso ch'io mi portassi hiersera alla segretera di S. A. l'obbligatissima di V. S. Illustrissima...""Minuta autografa
"
Viviani Vincenzo,Ricasoli Bettino,25/07/1692,,,Notizie di libri,['Gondi Carlo Antonio '],"Gal. 253, doc. 62, c. 131r",1692,"""Qui sono quelle cartelle di ommessioni seguite nello stampare l'operina inviata a V. S. Illustrissima...""Minuta autografa
"
Viviani Vincenzo,Falconieri Paolo,9/09/1692,Firenze,Roma,Notizie di libri,['Galilei Galileo'],"Gal. 253, doc. 63, c. 132r-133r",1692,"""In riguardare V. S. Illustrissima le cose mie non si val della semplice o nuda vista, ma del microscopio...""Minuta autografa
"
Viviani Vincenzo,Astorini Elia,13/09/1692,,Siena,Notizie di libri,[],"Gal. 253, doc. 64, c. 134r-v",1692,"""E' stato superfluo che la P. V. Molto Reverenda si pigli il pensiero di capacitarmi che sia impossibile...""Minuta autografa
"
Viviani Vincenzo,Falconieri Paolo,7/10/1692,Firenze,,Notizie di libri,['Steigertahl Johann Georg '],"Gal. 253, doc. 65, c. 135r-v",1692,"""Il Signor Giovanni Giorgio Steigrthal Luneburgese medico di quel Signor Duca, e mantenuto...""Minuta autografa
"
Viviani Vincenzo,Falconieri Paolo,15/11/1692,,Roma,Argomenti privati,['Aldobrandini Alessandro'],"Gal. 253, doc. 66, c. 136r-v",1692,"""Il Signor Abate Alessandro Aldobrandini lator di questa, degnissimo nipote dell'ultimo Signor Cardinale...""Minuta autografa
"
Viviani Vincenzo,Baldigiani Giovanni Maria,27/12/1692,,Roma,Argomenti privati,"['Gian Gastone granduca di Toscana', 'Galland Pierre ', 'Bresciani Benedetto']","Gal. 253, doc. 67, c. 137r-v",1692,"""Allorché V. P. Molto R. mi onorò di mandarmi quel Monsieur Pietro Galland artefice di strumenti matematici...""Minuta autografa
"
Viviani Vincenzo,Caravaggio Pietro Paolo,23/02/1694,,,Matematica,"['Ceva Tommaso', 'Viscardi Rolando ', 'Saccheri Giovanni Girolamo', 'Ventimiglia Ruggero', 'Coppola Niccolò ']","Gal. 253, doc. 68, c. 138r-141r",1694,"""D'ordinario in ordinario ho differito a rispondere alla umanissima et obbligantissima lettera di V. S. Illustrissima...""Minuta autografa. Sull'angolo superiore destro numerazione antica a penna
"
Viviani Vincenzo,Caravaggio Pietro Paolo,24/02/1694,,,Matematica,['Coppola Niccolò '],"Gal. 253, doc. 69, c. 142r-143v",1694,"""Se il senso del problema proposto al Viviani e spiegato nel secondo modo dal Signor D. Niccolò...""Minuta autografa
"
Viviani Vincenzo,Ceva Tommaso,24/02/1694,Firenze,Milano,Notizie di libri,"['Ventimiglia Ruggero', 'Saccheri Giovanni Girolamo', 'Magliabechi Antonio']","Gal. 253, doc. 70, c. 144r",1694,"""A giorni passati mi fatto avere dal Signor Magliabechi a nome della P. V. Molto Reverenda un esemplare...""Minuta autografa scritta su una carta con l'indirizzo del Viviani
"
Viviani Vincenzo,Scrilli Matteo,21/03/1694,,Cascine del Poggio,Argomenti privati,[],"Gal. 253, doc. 71, c. 145r-148r",1694,"""Son ricercato da un Signor forestiero mio grand'amico e lontan di qua centinaia di miglia a mandargli...""Minuta autografa
"
Viviani Vincenzo,Caravaggio Pietro Paolo,19/03/1694,Firenze,Milano,Notizie di libri,"['Saccheri Giovanni Girolamo', 'Ceva Tommaso']","Gal. 253, doc. 72, c. 149r",1694,"""Giacché l'opera di cotesto Eccellentissimo Signor Principe non è in vendita, prego V. S. Illustrissima a non si pigliar...""Minuta autografa
"
Viviani Vincenzo,Ceva Tommaso,23/03/1694,Firenze,Milano,Notizie di libri,[],"Gal. 253, doc. 73, c. 149v",1694,"""Dall'umanissima et obbligantissima lettera di V. P. Molto Illustre la quale per natural sua bontà di gradir...""Minuta autografa
"
Viviani Vincenzo,Saccheri Girolamo Giovanni,23/03/1694,Firenze,,Matematica,"['Ventimiglia Ruggero', 'Ceva Tommaso']","Gal. 253, doc. 74, c. 150r",1694,"""A chi seppe con tanta saputezza rispondere agli ardui quesiti del Signor Conte Ventimiglia...""Minuta autografa
"
Viviani Vincenzo,[non identificato],22/06/1693,,,Notizie di libri,['Coppola Niccolò '],"Gal. 253, doc. 75, c. 151r-152v",1693,"""Alle due lettere de' 5 e de' 14 di settembre, scritte dal Signor o Don Niccolò Coppola, al Signor Montemagni...""Minuta autografa
"
