Sender,Receiver,Date,Provenance,Destination,Subject,Cited names,Reference,Year,Incipit
Cassini Giovanni Domenico,Viviani Vincenzo,20/03/1668,Bologna,Firenze,Notizie di libri,['Marescotti Ranieri'],"Gal. 255, doc. 41, c. 69r-70v",1668,"""E' effetto della sua gentilezza haver gradito il mio libretto delle Medicee, nel quale Vostra Signoria riconoscerà la fretta nello stampare ...""Indirizzo a c. 70v
"
Chapelain Jean,Viviani Vincenzo,25/03/1668,Parigi,,Notizie di libri,"['Le Menestrel Antoine ', 'Colbert Jean Baptiste']","Gal. 255, doc. 42, c. 71r-v",1668,"""Je vous escris rarement pour ne vous destourner pas du travail que vous aves entrepris et pour contribuer a son avancement par mon silence ...""Indirizzo a c. 73v
"
Chapelain Jean,Viviani Vincenzo,29/05/1668,Parigi,Firenze,Notizie di libri,"['Ferdinando II granduca di Toscana', 'Louis XIV re di Francia', 'Colbert Jean Baptiste']","Gal. 255, doc. 43, c. 72r-73v",1668,"""Par vostre response a ma derniere qui accompagnoit la nouvelle grace du Roy...""Indirizzo a c. 73v
"
Angeli Stefano (degli),Viviani Vincenzo,13/04/1668,Padova,,Notizie di libri,[],"Gal. 255, doc. 44, c. 74r",1668,"""Impedito dal male che dalli 11 del passato mi ha tormentato sin hora non ho potuto rispondere alla sua carissima ...""
"
Falconieri Ottavio,Viviani Vincenzo,2/04/1668,Roma,,Notizie di libri,"['Cassini Giovanni Domenico', 'Dati Carlo Roberto']","Gal. 255, doc. 45, c. 75r-v",1668,"""Godo infinitamente di sentire dall'ultima di Vostra Signoria che la sua singolar virtù ...""Autografo
"
Galilei Cosimo,Viviani Vincenzo,28/07/1668,Napoli,Firenze,Notizie di libri,"['Galilei Galileo', 'Euclides ', 'Pepoli Taddeo', 'Columella Lucius Iunius Moderatus ', 'Torricelli Evangelista']","Gal. 255, doc. 46, c. 76r-78v",1668,"""Tardi veramente rispondo alla cortesissima del signor Vincenzio ma le faccende delle nostre Missioni sono state così continue ...""Indirizzo a c. 78v
"
Marucelli Jacopo,Viviani Vincenzo,26/10/1668,Augusta,Firenze,Notizie di libri,"['De Stetten Cristoforo ', 'Hevelius Johannes', 'Kepler Johannes', 'Welser Marcus', 'Marucelli Orazio ', 'Galilei Galileo']","Gal. 255, doc. 47, c. 79r-80v",1668,"""Subito partito di Firenze cominciai con mio gusto singolare a servirla con pigliar la misura del braccio ...""Indirizzo a c. 80v
"
Cassini Giovanni Domenico,Viviani Vincenzo,17/11/1668,Bologna,,Esperimenti,['Auzout Adrien'],"Gal. 255, doc. 48, c. 81r-82r",1668,"""Mando a Vostra Signoria le osservazioni che l'instabilità dell'aria mi ha permesso di fare con quella chiarezza o perplessità che mi è avvenuta ...""A c. 82r sono accluse osservazioni, in data 15 novembre 1668
"
Chapelain Jean,Viviani Vincenzo,14/01/1669,Parigi,,Notizie di libri,"['Generini Francesco ', 'Louis XIV re di Francia', 'Colbert Jean Baptiste']","Gal. 255, doc. 49, c. 83r-v",1669,"""J'ay en toutes ces deux dernieres annees si peu de choses a dire de vous a Monsieur Colbert et pars on canal au Roy ...""
"
Nave Francesco,Viviani Vincenzo,9/02/1668,Pisa,Firenze,Argomenti privati,"['Generini Francesco ', 'Campiglia Camillo ', 'Borelli Giovanni Alfonso']","Gal. 255, doc. 50, c. 84r-85v",1668,"""Sono stato dal signor Cavalier Campiglia et ò veduto il globo il quale è per l'appunto braccia 1 1/4 di diametro e per quanto mi pare che sia molto bello ...""Appunti autografi del Viviani a c. 84v, in data 11 febbraio 1668 ab Inc. Indirizzo a c. 85v
"
Sampieri Mario,Viviani Vincenzo,10/02/1670,Pisa,Firenze,Notizie di libri,"['Galilei Galileo', 'Marsili Cesare']","Gal. 255, doc. 51, c. 86r-87v",1670,"""Quel Cavaliere mio amico, che ci mandò quelle poche scriture et lettere del signor Cesare Marsili mi scrive che desideraria ...""Indirizzo a c. 87vPubbl. in: A. Favaro, Documenti inediti per la storia dei manoscritti galileiani, in Bullettino di bibliografia e di storia delle scienze matematiche e fisiche, XVIII (1885), p. 182 n. 2
"
Del Rosso Lorenzo,Viviani Vincenzo,12/02/1669,Napoli,Firenze,Notizie di libri,"['Pandolfini Santi ', 'Foscarini Paolo Antonio ', 'Cornelio Tommaso']","Gal. 255, doc. 53, c. 88r-89v",1669,"""Dovevo molto prima rispondere alla sua cortese lettera ma qualche poca d'indisposizione hauta ne è stata la cagione ...""Indirizzo a c. 89v
"
Nave Francesco,Viviani Vincenzo,17/02/1669,,Firenze,Argomenti privati,['Generini Francesco '],"Gal. 255, doc. 54, c. 90r-91v",1669,"""In risposta di quanto mi accenna nella sua gratissima in proposito del globo: primo sì gli dico il globo esser solo senza compagno; secondo mi chiedo che sia quello del cielo ...""A c. 91r disegno del globo di cui si parla nella lettera. Indirizzo a c. 91v
"
Cassini Giovanni Domenico,Viviani Vincenzo,19/02/1669,Bologna,Firenze,Argomenti privati,"['Louis XIV re di Francia', 'Montanari Geminiano', 'Huygens Christiaan']","Gal. 255, doc. 55, c. 92r-93v",1669,"""Ricevo dal signor Montanari la gentilissima lettera di Vostra Signoria nella quale riconosco la parziale affetione sua verso di me ...""Indirizzo a c. 93v
"
Montanari Geminiano,Viviani Vincenzo,19/02/1669,Bologna,Firenze,Notizie di libri,"['Rossetti Donato', 'Cassini Giovanni Domenico']","Gal. 255, doc. 56, c. 94r-95v",1669,"""Ho ricevuto per segnalato favore della cortesia di Vostra Signoria l'havermi ella honorato dei suoi commandi ed ho consegnata in esecuzione di quelli...""Indirizzo a c. 95v
"
Chapelain Jean,Viviani Vincenzo,19/04/1669,Parigi,Firenze,Argomenti privati,"['Cassini Giovanni Domenico', 'Marucelli Giovan Filippo', 'Colbert Jean Baptiste']","Gal. 255, doc. 57, c. 98r-99v",1669,"""Il ne se peut rien adjouster au de plaisir que vous me tesmoignés par vostre lettre d'avoir encore pu si peu reconnoistre les graces ...""AutografoLe cc. 98-99 sono legate dopo la c. 95 e prima delle cc. 96-97. Indirizzo a c. 99v
"
Chapelain Jean,Viviani Vincenzo,/01/1670,Parigi,,Argomenti privati,"['Perrault Charles', 'Colbert Jean Baptiste', 'Marucelli Giovan Filippo', 'Louis XIV re di Francia']","Gal. 255, doc. 58, c. 96r-v",1670,"""Apres avoir tant respondu de vous a Mons.r Colbert et partus au Roy j'ay creu que ...""Post scriptum a c. 97r
"
Pompei Costanzo,Viviani Vincenzo,31/03/1669,Pesaro,,Notizie di libri,"['Bourbon Del Monte Cerbone ', 'Galilei Galileo', 'Dal Monte Guidobaldo']","Gal. 255, doc. 59, c. 100r-101r",1669,"""Insomma è destino che il signor Vincenzo mio signore sia sempre il motore d'ogni mia fortuna e la cagione d'ogni mia consolazione ...""Pubbl. in: A. Favaro, Documenti inediti per la storia dei manoscritti galileiani, in Bullettino di bibliografia e di storia delle scienze matematiche e fisiche, XVIII (1885), p. 186-187 n. 62
"
Redi Francesco,Viviani Vincenzo,19/04/1669,Poggio a Caiano,,Medicina,[],"Gal. 255, doc. 60, c. 102r-103v",1669,"""Il modo per l'appunto come in Francia abbiano costumato di pigliare il latte per medicamento con l'astinenza da ogni sorta di cibo ...""Autografo
"
Bodenhausen Rudolph Christian (von),Viviani Vincenzo,27/04/1669,Roma,,Notizie di libri,"['Mauro Silvestro', 'Steensen Niels', 'Ricci Michelangelo']","Gal. 255, doc. 61, c. 104r-v",1669,"""Dalla gratissima di Vostra Signoria Illustrissima ho inteso il di lei desiderio intorno a quelli libri Vostra Signoria m'accenna ...""Autografo
"
Falconieri Ottavio,Viviani Vincenzo,17/06/1669,Firenze,,Idraulica,['Michelini Famiano'],"Gal. 255, doc. 62, c. 105r-106r",1669,"""Per rimediare al danno che fa il Tevere rodendo la sponda sinistra in sito assai prossimo alla strada maestra...""Autografo
"
Falconieri Ottavio,Viviani Vincenzo,22/06/1669,Roma,,Idraulica,['Michelini Famiano'],"Gal. 255, doc. 63, c. 107r-108r",1669,"""Scrissi lungamente a Vostra Signoria la settimana passata per l'ordinario di Lione pregandola a significarmi al più presto ...""Autografo
"
Falconieri Ottavio,Viviani Vincenzo,29/06/1669,Roma,,Idraulica,['Michelini Famiano'],"Gal. 255, doc. 64, c. 109r-110r",1669,"""Non fu mia intenzione quando scrissi a Vostra Signoria replicatamente la settimana passata intorno al negozio ...""Autografo
"
Montanari Geminiano,Viviani Vincenzo,2/07/1669,Bologna,,Notizie di libri,"['Gregory James', 'Blondel François', 'Cassini Giovanni Domenico', 'Colbert Jean Baptiste', 'Galilei Galileo', 'Guastaferri Fabrizio ', 'Malpighi Marcello', 'Riccioli Giovanni Battista', 'Sampieri Mario', 'Steensen Niels', 'Rossetti Donato', 'Bettini Mario', 'Gottignies Gilles François de', 'Serra Francesco Maria ', 'Angeli Stefano degli', 'Agucchi Giovanni Battista', 'Marsili Agostino', 'Modroni Lodovico ']","Gal. 255, doc. 65, c. 111r-112v",1669,"""Egl'è ben vero che la lettera di Vostra Signoria Eccellentissima penò più d'un mese e mezo a pervenirmi a causa che trasmessami di qui a Venezia ...""AutografoA c. 112v 2 disegni geometrici
"
Falconieri Ottavio,Viviani Vincenzo,13/07/1669,Roma,,Idraulica,['Ricci Michelangelo'],"Gal. 255, doc. 66, c. 113r",1669,"""Dalla pienezza con la quale Vostra Signoria s'è degnata di favorirmi in risposta all'istanze fattele e con la pianta de lavori di Varlungo ...""Autografo
"
Dati Carlo Roberto,Viviani Vincenzo,23/07/1669,,,Notizie di libri,"['Allestry James ', 'Tacquet André', 'Steensen Niels']","Gal. 255, doc. 67, c. 114r-115v",1669,"""Rimetto a Vostra Signoria la nota de libri, resta solamente il Tacqueto liber 5 Anularium senza prezzo perché veramente non lo so; ...""AutografoA c. 115v nota di mano di Carlo Dati
"
Dati Carlo Roberto,Viviani Vincenzo,26/07/1669,,,Notizie di libri,"['Gassendi Pierre', 'Redi Francesco', 'Pallavicino Sforza', 'Chimentelli Valerio']","Gal. 255, doc. 68, c. 116r-117v",1669,"""Giacché piace a Vostra Signoria anche in tanta vicinanza negoziar per lettere mi sbrigo in pochi versi. Se a Vostra Signoria pare ch'io la debba pagare in contanti ...""Autografo
"
Pompei Costanzo,Viviani Vincenzo,11/08/1669,Pesaro,,Idraulica,[],"Gal. 255, doc. 69, c. 118r-119r",1669,"""In risposta delle giudiciose e prudenti riflessioni fatte dal signor matematico Viviani intorno al pensiero de' nuovi lavori da me proposti ...""AutografoNel margine superiore esterno della c. 118 nota: Lettere relative ai risarcimenti del Vallato dei mulini di Pesaro, con la perizia del mattematico Viviani, 1669
"
Montanari Geminiano,Viviani Vincenzo,29/10/1669,Bologna,,Notizie di libri,"['Divini Eustachio', 'Benzi Francesco de ', 'Barattieri Giovanni Battista', 'Commandino Federico', 'Ptolemaeus Claudius ', 'Cassini Giovanni Domenico', 'Riccioli Giovanni Battista', 'Schooten Frans van', 'Descartes René', 'Oughtred William', 'Santorio Santorio', 'Huygens Christiaan', 'Montalbani Ovidio', 'Chiaramonti Scipione', 'Modroni Lodovico ', 'Saint Vincent Grégoire de', 'Castelli Benedetto', 'Malpighi Marcello', 'Angeli Stefano degli', 'Borelli Giovanni Alfonso', 'Gottignies Gilles François de']","Gal. 255, doc. 70, c. 120r-121v",1669,"""E' ben hora ch'io mi restituisca alla città per applicare in brevi giorni alle lezioni de prossimi studi e per sodisfare a debiti che ho con molti amici ...""Autografo
"
Montanari Geminiano,Viviani Vincenzo,3/12/1669,Bologna,Firenze,Notizie di libri,"['Redi Francesco', 'Riccioli Giovanni Battista', 'Sampieri Mario', 'Modroni Lodovico ', 'Apollonius Pergaeus', 'Del Buono Candido', 'Santorio Santorio', 'Cardano Girolamo', 'Benzi Francesco de ', 'Accademia degli Ardenti (Bologna)', 'Combi & La Nou (casa editrice)']","Gal. 255, doc. 71, c. 122r-123v",1669,"""Alla lettera con cui Vostra Signoria Eccellentissima m' accusò la comparsa dei libri inviatili risposi sin d'allhora ma non così puntualmente ...""AutografoA c. 123v indirizzo e operazione matematica di mano del Viviani
"
Campani Matteo,Viviani Vincenzo,/12/1669,Firenze,,Argomenti privati,[],"Gal. 255, doc. 72, c. 124r-125v",1669,"""Supplico Vostra Signoria a vedere se alla posta vi siano mie lettere et inviarmele a Pisa quelle che saranno ...""AutografoIndirizzo a c. 125v
"
Rossetti Donato,Viviani Vincenzo,17/01/1670,Pisa,,Notizie di libri,['Montanari Geminiano'],"Gal. 255, doc. 73, c. 126r",1670,"""Invio a Vostra Signoria Illustrissima in questo mio qual si sia libro quanto potè la mia debolezza somministrarmi ...""
"
Campani Matteo,Viviani Vincenzo,18/01/1670,Roma,Firenze,Notizie di libri,"['Balatri Antonio Francesco ', 'Bourbon Del Monte Cerbone ', 'Magnali Paolo ', 'Bianchini', 'Ricci Michelangelo', 'Guldin Paul', 'Diversin Biagio ', 'Gradic Stjepan', 'Falconieri Paolo', 'Molara Bruto della']","Gal. 255, doc. 74, c. 127r-128v",1670,"""Ricevei in Pisa in un suo piego tre lettere da Vostra Signoria Eccellentissima inviatemi da Firenze et ora ne ricevo qui in Roma ...""AutografoIndirizzo a c. 128v
"
Campani Matteo,Viviani Vincenzo,15/02/1670,Roma,Firenze,Notizie di libri,"['Apollonius Pergaeus', 'Bartoli Daniello', 'Diversin Biagio ', 'Eschinardi Francesco', 'Pompei Apollonio ', 'Guastaferri Fabrizio ', 'Ciampoli Giovanni Battista', 'Pallavicino Sforza', 'Raimondi Giovanni Francesco', 'Guldin Paul']","Gal. 255, doc. 75, c. 129r-130v",1670,"""A cagione che la mia febretta non era mai intermittente mi risolvei li dì passati di starmene per qualche giorno riposato in letto ...""AutografoNota di libri e relativi prezzi di mano del Viviani a c. 130r; indirizzo a c. 130v
"
Eschinardi Francesco,Viviani Vincenzo,15/02/1670,Roma,Firenze,Notizie di libri,"['Kochanski Adam Adamandy', 'Micalori Giovanni Battista ', 'Guldin Paul', ""Medici Leopoldo de'"", 'Apollonius Pergaeus', 'Divini Eustachio', 'Campani Matteo']","Gal. 255, doc. 76, c. 131r-132v",1670,"""Il Sig. e Mattheo Campani mi significò l'altro hieri che Vostra Signoria m' honorava di chiedermi i miei libri. Io per me mi stimo honorato ...""AutografoIndirizzo a c. 132v
"
Chapelain Jean,Viviani Vincenzo,14/03/1670,Parigi,Firenze,Argomenti privati,"['Colbert Jean Baptiste', 'Huygens Christiaan', ""Dell'Ara Paolo "", 'Carcavy Pierre de ', 'Perrault Charles', 'Galilei Galileo', 'Marucelli Giovan Filippo']","Gal. 255, doc. 77, c. 133r-134v",1670,"""Les pertes de Parens et d'Amis que vous avés faittes, les infedelités et les mauvais offices de ceux en qui vous aviés ...""AutografoIndirizzo a c. 134v
"
Campani Matteo,Viviani Vincenzo,29/03/1670,Roma,Firenze,Notizie di libri,"['Balatri Antonio Francesco ', 'Buonarroti Michelangelo il Giovane', 'Ricci Michelangelo', 'Guldin Paul', 'Archimedes', 'Melssen Jacob ']","Gal. 255, doc. 78, c. 135r-136v",1670,"""Oggi ho ricevuto li fogli da mutarsi ne' suoi libri come ho fatto, ma me ne ha restituiti il libraro solamente sette ...""AutografoIndirizzo a c. 136v
"
Campani Matteo,Viviani Vincenzo,4/04/1670,Roma,Firenze,Notizie di libri,['Balatri Antonio Francesco '],"Gal. 255, doc. 79, c. 137r-138v",1670,"""Nel sabbato passato a mattina fummi da un porta lettere ricapitata la cortesissima lettera di Vostra Signoria Eccellentissima col dissegno accluso dell'oriuolo ...""AutografoIndirizzo a c. 138v
"
Kochanski Adam Adamand,Viviani Vincenzo,25AprilisannoReparataSalutisMDCLXX,Praga,Firenze,,"['Ralli Antonio ', 'Renieri Vincenzo', 'Lorenzini Lorenzo', 'Santini Vincenzo ', 'Travagini Francesco', ""Medici Leopoldo de'"", 'Riccioli Giovanni Battista']","Gal. 255, doc. 80, c. 139r-140v",1670,"""Tanta fuit tua in me, cum Florentiae commorarer, humanitas et propensio ut eius non dico memoriam deponere sed ne quidem ab ea animo recolenda ...""Indirizzo a c. 140v
"
Campani Matteo,Viviani Vincenzo,22/04/1670,Roma,Firenze,Strumenti,['Gonzaga Ferdinando VI duca di Mantova'],"Gal. 255, doc. 81, c. 141r-142v",1670,"""Signor mio singolarissimo il lator di queste è il giovine oriolaio, che di Firenze mi scrisse voler venire a stare con me...""AutografoIndirizzo a c. 142v
"
Campani Matteo,Viviani Vincenzo,3/05/1670,Roma,Firenze,Strumenti,['Gonzaga Ferdinando VI duca di Mantova'],"Gal. 255, doc. 82, c. 143r-144v",1670,"""Per il giovine oriolaio che era destinato al mio servizio, che poi s'impegnò costì col signor Conte Gonzaga inviai a Vostra Signoria due lettere ...""Indirizzo a c. 144v
"
Campani Matteo,Viviani Vincenzo,10/05/1670,Roma,,Fisica,"['Marucelli Giovan Filippo', 'Bartoli Daniello']","Gal. 255, doc. 83, c. 145r-146v",1670,"""Mi parerebbe di contravenire alle leggi di buona e confidente amicizia se non conferissi con Vostra Signoria Eccellentissima un certo mio particolare arcano...""AutografoL'inchiostro acido ha provocato molte lacerazioni nella carta, che è stata restaurata
"
Ferroni Giuseppe,Viviani Vincenzo,10/05/1670,Bologna,,Notizie di libri,"['Borelli Giovanni Alfonso', 'Apollonius Pergaeus', 'Montanari Geminiano', 'Mydorge Claude', 'Galilei Galileo']","Gal. 255, doc. 84, c. 147r",1670,"""Ho ricevuto per mano del signor dottor Montinari il libro di Vostra Signoria Illustrissima la quale con la sua liberalità...""Autografo
"
Montanari Geminiano,Viviani Vincenzo,19/05/1670,Bologna,,Notizie di libri,"['Vlacq Adriaen ', 'Calderini Antonio ', 'Riccioli Giovanni Battista', 'Kepler Johannes', 'Manolessi Carlo ', 'Galilei Galileo', 'Cavalieri Bonaventura', 'Briggs Henry']","Gal. 255, doc. 85, c. 148r-149r",1670,"""Quel sabbato che precesse al lunedì in cui mi fu fatta havere la lettera di Vostra Signoria Eccellentissima da Reverendissimo Padre Generale di lei cugino ...""
"
Campani Matteo,Viviani Vincenzo,31/05/1670,Roma,Firenze,Fisica,"['Galilei Galileo', 'Huygens Christiaan', 'Molara Bruto della']","Gal. 255, doc. 86, c. 150r-151v",1670,"""Rispondendo brevemente all'umanissima sua lettera dico esser tanto religiosa la mia osservanza verso il gran merito di Vostra Signoria Eccellentissima ...""Il margine inferiore della c.150 è danneggiato in corrispondenza della sottoscrizione. Indirizzo a c. 151v
"
Eschinardi Francesco,Viviani Vincenzo,19/07/1670,Roma,Firenze,Notizie di libri,"['Campani Matteo', 'Auzout Adrien', 'Apollonius Pergaeus', 'Nicolosi Giovan Battista', ""Medici Leopoldo de'""]","Gal. 255, doc. 87, c. 152r-153v",1670,"""Ho ricevuta non prima d' hoggi la humanissima di Vostra Signoria de 15 giugno onde non si maravigli se così tardi replico altra mia...""AutografoIndirizzo a c. 153v
"
Bartolommei Mattia Maria (de'),Viviani Vincenzo,24/10/1670,Parigi,Firenze,Argomenti privati,"['Galilei Galileo', 'Colbert Jean Baptiste', 'Chapelain Jean']","Gal. 255, doc. 88, c. 154r-155v",1670,"""Non è stato possibile che prima di questa mattina io mi porti a parlare al signor Cappellano, non perché io mi fossi scordato di servirla, ma perché un infinità di visite...""AutografoIndirizzo a c. 155v
"
Ricci Michelangelo,Viviani Vincenzo,15/11/1670,Roma,,Argomenti privati,"['Sluse René François Walter de', 'Steensen Niels', 'Foss Laurits', 'Rucellai Orazio', 'Cornelio Tommaso']","Gal. 255, doc. 89, c. 156r",1670,"""Venne i dì passati à favorirmi e rendermi l'umanissima lettera di Vostra Signoria il signor dottor Fos et un'altra del nostro signor Stenone ...""Autografo
"
Gruner Pietro,Viviani Vincenzo,22/11/1670,Roma,Firenze,Argomenti privati,['Steensen Niels'],"Gal. 255, doc. 90, c. 157r-v",1670,"""La integrità che Vostra Signoria sempre ha pratticata verso il signor Stenonio, mi rende ardito di raccomandarle questa lettera inchiusa ...""AutografoIndirizzo a c. 157v
"
Ricci Michelangelo,Viviani Vincenzo,10/01/1671,Roma,,Notizie di libri,"['Bona Giovanni', 'Rucellai Orazio', 'Sluse René François Walter de']","Gal. 255, doc. 91, c. 158r-v",1671,"""La discreta cortesia di Vostra Signoria Illustrissima che mi comanda che la serva in comprarle alcuni libri senza prefiggermi tempo ...""Autografo
"
Cecini Fabrizio,Viviani Vincenzo,16/01/1672,Pisa,Firenze,Astronomia,"[""Medici Leopoldo de'"", 'Montanari Geminiano']","Gal. 255, doc. 92, c. 159r-160v",1672,"""Il signor dottor Montanari di Bologna scrive al Serenissimo signor Cardinale mio signore che in quel cielo ne' contorni dell'equinoziale ...""Indirizzo a c. 160v
"
Ferroni Giuseppe,Viviani Vincenzo,20/01/1671,Bologna,Firenze,Fisica,['Galilei Galileo'],"Gal. 255, doc. 93, c. 161r-v",1671,"""Occorrendomi questo anno insegnare a' miei scholari le materie delle misure dell'acque correnti mentre cercavo applicare ...""AutografoIndirizzo a c. 161v
"
Cecini Fabrizio,Viviani Vincenzo,29/01/1672,Pisa,Firenze,Astronomia,"['Montanari Geminiano', 'Rossetti Donato', 'Hevelius Johannes']","Gal. 255, doc. 94, c. 162r-163v",1672,"""Sia servita Vostra Signoria per sua quiete di sapere la riceuta di tutte due le sue cortesissime lettere con il ritorno di quella ...""AutografoIndirizzo a c. 163v
"
Boccone Paolo,Viviani Vincenzo,26/02/1671,Parigi,,Biologia,"['Bourdelot Pierre Michon', 'Denys ', 'Finch John', 'Imperato Ferrante', 'Ricciardi Giovanni Battista', 'Scilla Agostino', 'Terenzi Luca', 'Viali Felice', 'Aldrovandi Ulisse', 'Marchetti Alessandro']","Gal. 255, doc. 95, c. 165r-166v",1671,"""S'io fossi nato alla felicità haverei goduta quella di ritrovare Vostra Signoria in Firenze o vero in Parigi, ma perché la fama e gli scritti suoi eruditi ...""Allegata tavola con i disegni di pietre a c. 164v
"
Chapelain Jean,Viviani Vincenzo,28/02/1671,Parigi,Firenze,Argomenti privati,"[""Bartolommei Mattia Maria de'"", 'Le Menestrel Antoine ', 'Perrault Charles', 'Colbert Jean Baptiste']","Gal. 255, doc. 96, c. 167r-168v",1671,"""En attendant l'accomplissement de vos promesses et pour voury engager tousjours j'ay eu le plaisir de vous renouveller cette annee ...""AutografoIndirizzo a c. 168v
"
Campani Matteo,Viviani Vincenzo,14/03/1671,Roma,Firenze,Esperimenti,[],"Gal. 255, doc. 97, c. 169r-170r",1671,"""Non ho scritto prima a Vostra Signoria et hora poco o nulla le scrivo per le molte e varie occupazioni et impedimenti ...""AutografoIndirizzo a c. 170r
"
Landini Francesco,Viviani Vincenzo,20/05/1671,Pisa,Firenze,Argomenti privati,"['Della Fonte Francesco ', 'Capponi Ferrante']","Gal. 255, doc. 98, c. 171r-172v",1671,"""Mi sono pervenute le due gentilissime di Vostra Signoria una de' 13 l'altra de' 16 di questo, e sento i favori che Vostra Signoria ...""AutografoIndirizzo a c. 172r
"
Chapelain Jean,Viviani Vincenzo,23/05/1671,Parigi,Firenze,Notizie di libri,"['Carcavy Pierre de ', 'Perrault Charles', 'Apollonius Pergaeus', 'Dati Carlo Roberto', 'Panciatichi Lorenzo', 'Marucelli Giovan Filippo', ""Bartolommei Mattia Maria de'"", 'Galilei Galileo']","Gal. 255, doc. 99, c. 173r-174v",1671,"""Il est tout a fait estrange que vous vous soyés laissé oster les moyens de publier cette Vie ...""AutografoIndirizzo a c. 174v
"
Landini Francesco,Viviani Vincenzo,1/06/1671,Pisa,Firenze,Argomenti privati,"['Della Fonte Francesco ', 'Capponi Ferrante']","Gal. 255, doc. 100, c. 175r-176v",1671,"""L'occasione che ha il signor Capitano Santini di venire costì mi ha fatto pigliare ardire di venire a infastidire Vostra Signoria acciò mi faccia ...""AutografoIndirizzo a c. 176v
"
Cecini Fabrizio,Viviani Vincenzo,3/09/1671,,,Argomenti privati,['Montanari Geminiano'],"Gal. 255, doc. 101, c. 177r-178v",1671,"""Mi comanda il Serenissimo signor Cavalier mio signore di mandare a Vostra Signoria l'aggiunta lettera del signor Montanari ...""AutografoIndirizzo a c. 178v
"
Boccone Paolo,Viviani Vincenzo,6/09/1671,Parigi,Firenze,Biologia,"['Thévenot Melchisédech', 'Justel Henri', 'Capponi Ferrante', ""Dell'Ara Paolo "", 'Steensen Niels']","Gal. 255, doc. 102, c. 179r-180v",1671,"""Vedrà Vostra Signoria un'osservazione sopra la pietra stellaria scritta al signor Stenone, il nome del quale mi può rendere honorato ...""AutografoIndirizzo a c. 180v
"
Campani Matteo,Viviani Vincenzo,13/09/1671,Roma,Firenze,Fisica,"['Auzout Adrien', 'Mariani Lucia Cecilia ', 'Mariani Mariano ', 'Redi Francesco']","Gal. 255, doc. 103, c. 181r-183v",1671,"""Mi giungono le cortesissime lettere di Vostra Signoria Eccellentissima appunto in tempo che sto scrivendo l'acclusa carta del Matto perpetuo ...""AutografoAcclusa la c. 182r-v con annotazioni sul moto perpetuo. Indirizzo a c. 183v
"
Montanari Geminiano,Viviani Vincenzo,14/09/1671,Bologna,,Fisica,"['Campeggi Tommaso ', 'Michelini Famiano', 'Gessi Berlingiero', 'Riccioli Giovanni Battista', 'Torricelli Evangelista', 'Del Buono Paolo', 'Mengoli Pietro', 'Cassini Giovanni Domenico', 'Castelli Prospero Filippo ', 'Gozzadini Ulisse Giuseppe', 'Fabri Agostino ', 'Brahe Tycho', 'Béraud Ercole Agostino']","Gal. 255, doc. 104, c. 184r-187v",1671,"""Ricevo in Villa la lettera di Vostra Signoria Eccellentissima, anzi hoggi ricevo pure la seconda e per ambedue le rendo grazie vivissime ...""AutografoAcclusa a c. 187r-v la Observatio lunaris eclipsis diei 18 septembris 1671 dello stesso Montanari
"
Santini Vincenzo,Viviani Vincenzo,27/09/1671,,,Notizie di libri,['Galilei Galileo'],"Gal. 255, doc. 105, c. 188r-194v",1671,"""Se bene molto prima s'aspettava alle parti di un suo obbligatissimo gl'uffici di quella servitù alla quale fortunatamente ne fui legato ...""AutografoAllegata alle cc. 189r-194v una scrittura del Santini: si tratta della copia di alcuni passi del De sphaera di Archimede annotati con osservazioni del GalileiPubbl. in: A. Favaro, Documenti inediti per la storia dei manoscritti galileiani, in Bullettino di bibliografia e di storia delle scienze matematiche e fisiche, XVIII (1885), p. 189, n. 2; GALILEI, G. Opere, 1929-1939, I, p. 231-242
"
Campani Matteo,Viviani Vincenzo,25/09/1671,Roma,Firenze,Fisica,"['Mariani Mariano ', 'Balduinetti Vincenzo ', 'Mariani Lucia Cecilia ', 'Auzout Adrien']","Gal. 255, doc. 106, c. 195r-196r",1671,"""Primieramente io supplico Vostra Signoria scrivendomi a non voler usare termini cerimoniosi con me ma trattarmi alla buona ...""Indirizzo a c. 196v
"
Montanari Geminiano,Viviani Vincenzo,29/09/1671,Bologna,,Notizie di libri,"['Angeli Stefano degli', 'Galilei Galileo', 'Riccioli Giovanni Battista', 'Del Buono Paolo']","Gal. 255, doc. 107, c. 197r-v",1671,"""Ricevo la sua de 26 in hora ben tarda e sopratutto soprafatto da mille occupazioni in modo che mi convien pregarla mostrar ella ...""AutografoPubbl. in: A. Favaro, Miscellanea galileiana inedita, Venezia 1887, p. 127-128
"
Montanari Geminiano,Viviani Vincenzo,29/09/1671,Bologna,,Astronomia,"['Naldini Francesco Maria ', 'Fabri Honoré', 'Svetoni Antonio ', 'Rinaldini Carlo', 'Picard Jean']","Gal. 255, doc. 108, c. 198r-199v",1671,"""Due lettere di V.S.Ecc.ma in un punto mi giungono et ad ambedue ho differito da sabbato a hoggi il rispondere per finir di calcolare alcune cose attorno  questa eclisse ...""Autografo
"
