Sender,Receiver,Date,Provenance,Destination,Subject,Cited names,Reference,Year,Incipit
Montanari Geminiano,Viviani Vincenzo,5/07/1678,Bologna,Firenze,Notizie di libri,"Viviani, Vincenzo, 1622-1703,(destinatario.)Cospi, Ferdinando, 1606-1686,(citato.)Guglielmini, Domenico, 1655-1710,(citato.)Storani, Cristoforo, sec. XVII,(citato.)Gornia, Giovanni Battista, 1633-1684,(citato.)","Gal. 256, doc. 110, c. 198r-199v",1678,"""Io stava posso dire con la penna in mano...""AutografoIndirizzo a c. 199v
"
Angeli Stefano (degli),Viviani Vincenzo,15/07/1678,Padova,Firenze,Notizie di libri,"Rinaldini, Carlo, 1615-1698,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 256, doc. 111, c. 200r-201r",1678,"""Domenica passata solamente mi capitarono li dottissimi opuscoli...""AutografoLa c. 201r contiene un biglietto di cortesia per il Viviani, probabilmente in origine accluso alla lettera
"
Montanari Geminiano,Viviani Vincenzo,5/08/1678,Bologna,Firenze,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)Rossetti, Donato, 1633-1686,(citato.)Magliabechi, Antonio, 1633-1714,(citato.)Landi, Giacinto, sec. XVII,(citato.)","Gal. 256, doc. 112, c. 202r-203v",1678,"""Non mi sovviene se l'ordinario passato tra molte lettere che scrissi ne fu una per V.S. Ecc. ma...""AutografoIndirizzo a c. 203v
"
Donnini Filippo,Viviani Vincenzo,13/08/1678,,,Botanica,"Nati, Pietro, 1624-1715,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 256, doc. 113, c. 204r-205v",1678,"""Sento il desiderio che ella havrebbe di vedere in alcuno di questi giardini la pianta mimosa o sensitiva...""
"
Baldigiani Antonio,Viviani Vincenzo,/08/1678,Roma,Firenze,Argomenti privati,"Kircher, Athanasius, 1602-1680,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 256, doc. 114, c. 206r-207r",1678,"""Feci fare scusa appresso Vostra Signoria Illustrissima da mio fratello...""A c. 207r nota autografa di KircherPubbl. in: A. Favaro, Miscellanea galileiana inedita, in Memorie I.R. Istituto veneto scienze lettere arti, v. 22 (1882; pubbl. 1887), p. 839-840
"
Baldigiani Antonio,Viviani Vincenzo,3/09/1678,Roma,Firenze,Notizie di libri,"Viviani, Vincenzo, 1622-1703,(destinatario.)Janssonius van Waesberge, Johannes, 1644-1705,(citato.)Kircher, Athanasius, 1602-1680,(citato.)Galilei, Galileo, 1564-1642,(citato.)","Gal. 256, doc. 115, c. 208r-211v",1678,"""L'hipotesi che Vostra Signoria Illustrissima ha supposto intorno al nostro negozio...""AutografoPubbl. in: A. Favaro, Miscellanea galileiana inedita, in Memorie I.R. Istituto veneto scienze lettere arti, v. 22 (1882; pubbl. 1887), p. 842-845
"
Caravaggio Pietro Paolo,Viviani Vincenzo,20/09/1678,Milano,Firenze,Notizie di libri,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 256, doc. 116, c. 212r",1678,"""Per mano d'alcuni signori tedeschi ho avuto l'onore dell'opera di V. S. Ill.ma intitolata Enotatio Problematum Gallicorum ...""
"
Bondicchi Francesco,Viviani Vincenzo,21/09/1678,Milano,Firenze,Notizie di libri,"Viviani, Vincenzo, 1622-1703,(destinatario.)Caravaggio, Pietro Paolo, 1617-1688,(citato.)","Gal. 256, doc. 117, c. 213r",1678,"""Tutte l'opere che la penna purgatissima e dotta di Vostra Signoria Illustrissima ha consegnate alle stampe...""
"
Ferroni Giuseppe,Viviani Vincenzo,25/10/1678,Bologna,Firenze,Notizie di libri,"Viviani, Vincenzo, 1622-1703,(destinatario.)Casati, Paolo, 1617-1707,(citato.)Comiers, Claude, m. 1693,(citato.)Ioannes Philoponus, m. 567,(citato.)Malpighi, Marcello, 1628-1694,(citato.)Apollonius Pergaeus, 262-190 a.C.,(citato.)Villalpando, Juan Bautista, 1552-1608,(citato.)Galilei, Galileo, 1564-1642,(citato.)","Gal. 256, doc. 118, c. 214r-v",1678,"""Anni sono scrissi a Vostra Signoria una mia lettera, della quale non havendo mai havuta risposta...""Autografo
"
Caravaggio Pietro Paolo,Viviani Vincenzo,20/11/1678,Milano,Firenze,Notizie di libri,"Bondicchi, Francesco, sec. XVII,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)Biblioteca Ambrosiana (Milano),(citato.)","Gal. 256, doc. 119, c. 215r-216v",1678,"""Ancora ch'io numeri d'età sette anni di più di quelli di Vostra Signoria Illustrissima...""
"
Landini Francesco,Viviani Vincenzo,14/03/1679,Prato,Firenze,Argomenti privati,"Lombardi, Pier Maria, sec. XVII,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 256, doc. 120, c. 217r-218v",1679,"""Questa mattina spedisco huomo a posta di qui acciò porti una lettera al Sig.r Pier Maria Lombardi...""Autografo
"
Del Papa Giuseppe,Viviani Vincenzo,5/04/1679,Pisa,Firenze,Biografie,"Medici, Francesco Maria de', 1660-1711,(citato.)Galilei, Galileo, 1564-1642,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 256, doc. 121, c. 219r",1679,"""Mentre il Serenissimo Principe Francesco Maria mio signore se ne ritorna in Firenze...""
"
Fabri Agostino,Viviani Vincenzo,5/05/1679,Venezia,Firenze,Astronomia,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 256, doc. 122, c. 220r-224v",1679,"""Doppo lunghissimo tempo di silenzio, movo la penna per riverirla...""Sono allegate alla lettera, alle cc. 221r-223v, le osservazioni sull'eclisse lunare del 25 aprile 1679 rilevate a Venezia.Indirizzo a c. 224v
"
Agostini Tiberio,Viviani Vincenzo,18/08/1679,Napoli,Firenze,Notizie di libri,"D'Andrea, Francesco, 1625-1698,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 256, doc. 123, c. 225r-226v",1679,"""Anni sono che Vostra Signoria mi mandò alcuni libri di mattematica per recapitare...""
"
Caravaggio Pietro Paolo,Viviani Vincenzo,27/09/1679,Milano,Firenze,Notizie di libri,"Bondicchi, Francesco, sec. XVII,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 256, doc. 124, c. 227r",1679,"""Ho ricevuto per mano del signor Francesco Buondicchi mio signore una copia dell'opera data in luce da V.S.Ill.ma...""
"
Bondicchi Francesco,Viviani Vincenzo,27/09/1679,Milano,Firenze,Notizie di libri,"Viviani, Vincenzo, 1622-1703,(destinatario.)Suares della Conca, Ferdinando, 1658-1714,(citato.)Rossetti, Donato, 1633-1686,(citato.)Caravaggio, Pietro Paolo, 1617-1688,(citato.)","Gal. 256, doc. 125, c. 228r-229r",1679,"""Il signor Balì Ferdinando Suares mi consegnò quattro giorni sono un libbro sciolto...""Allegato a c. 229r una nota di mano di Pietro Paolo Caravaggio
"
Gondi Carlo Antonio,Viviani Vincenzo,13/12/1679,Parigi,Firenze,Notizie di libri,"Colbert, Jean Baptiste, 1619-1683,(citato.)Galilei, Galileo, 1564-1642,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 256, doc. 126, c. 230r",1679,"""Se ha riposato lungo tempo sul mio tavolino la favoritissima lettera di Vostra Signoria de 19 ottobre passato...""
"
Ceffini Francesco Maria,Viviani Vincenzo,25/03/1680,Pisa,Firenze,Biografie,"Galilei, Galileo, 1564-1642,(citato.)Capponi, Ferrante, 1611-1689,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 256, doc. 127, c. 232v",1680,"""Invio a Vostra Signoria Eccellentissima un poco di lume circa il tempo che il signor Galileo cominciò a leggere""
"
Ceffini Francesco Maria,Viviani Vincenzo,1/05/1680,Pisa,Firenze,Notizie di libri,"Galilei, Galileo, 1564-1642,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 256, doc. 128, c. 233r",1680,"""L'esemplare di tutto quello che dall'ultima stampa del libbro de maximis et minimis...""
"
Grossi Giovanni,Viviani Vincenzo,6/09/1680,Pisa,Firenze,Idraulica,"Buontalenti, David, sec. XVII,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 256, doc. 129, c. 234r-v",1680,"""Da quest'Officio de' Fossi si deve fare la distributione della spesa fatta da molti anni in qua...""
"
Michelini Famiano,Viviani Vincenzo,19/04/1681,Roma,Firenze,Notizie di libri,"Borelli, Giovanni Alfonso, 1608-1679,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 256, doc. 130, c. 235r-235v",1681,"""Essendo uscita alla luce, sotto il patrocinio della Maestà della Regina di Svezia la prima parte De Motu Animalium...""Nella sottoscrizione il Michelini si firma con il nome di Domenico di San Giuseppe delle Scuole Pie. Indirizzo a c. 2v
"
Michelini Famiano,Viviani Vincenzo,16/05/1681,Roma,Firenze,Argomenti privati,"Coccapani, Sigismondo, 1583-1642,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 256, doc. 131, c. 237r-238v",1681,"""Sento dall'amorevolissima di Vostra Signoria Molto Eccellente il concetto che habbia formato...""Indirizzo a c. 238v
"
Magalotti Lorenzo,Viviani Vincenzo,22/11/1681,Belmonte,Firenze,Notizie di libri,"Torricelli, Evangelista, 1608-1647,(citato.)Apollonius Pergaeus, 262-190 a.C.,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 256, doc. 132, c. 239r",1681,"""Lorenzo Magalotti reverisce il suo signore Vincenzio Viviani e lo supplica favorirlo della traduzione in toscano delle seguenti proposizioni...""AutografoSegue una lista di proposizioni matematiche
"
Michelini Famiano,Viviani Vincenzo,7/03/1682,Roma,Firenze,Notizie di libri,"Coccapani, Sigismondo, 1583-1642,(citato.)Borelli, Giovanni Alfonso, 1608-1679,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 256, doc. 133, c. 241r-242v",1682,"""Ho inviato in quest'ordinario al Padre Sigismondo Coccapani alcuni essemplari della 2.a parte De Motu Animalium...""Nella sottoscrizione il Michelini si firma con il nome di Domenico di San Giuseppe delle Scuole Pie
"
Del Papa Giuseppe,Viviani Vincenzo,4/06/1682,Empoli,Firenze,Matematica,"Galilei, Cosimo, 1636-1672,(citato.)Galilei, Galileo, 1564-1642,(citato.)Euclides, sec. III a.C.,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 256, doc. 134, c. 243r-v",1682,"""Due giorni sono tornai di Pisa in Empoli, dove mi fu dal signor Galilei...""
"
Falconieri Paolo,Viviani Vincenzo,19/09/1682,Roma,Firenze,Notizie di libri,"Archimedes, 287-212 a.C.,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 256, doc. 135, c. 244r-245v",1682,"""Non mi sono riuscite meno inutili le diligenze fatte qui, di quelle d' Amsterdam...""AutografoIndirizzo a c. 245v
"
Viviani Francesco,Viviani Vincenzo,12/10/1682,Tangeri,Firenze,Argomenti privati,"Buonaccorsi, Niccolò, sec. XVII,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 256, doc. 136, c. 246r-247v",1682,"""Con l'occasione che viene a codesta volta diItalia il signor Niccolò Buonaccorsi mio signore...""Indirizzo a c. 247r
"
Falconieri Paolo,Viviani Vincenzo,17/10/1682,Roma,Firenze,Argomenti privati,"Archimedes, 287-212 a.C.,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 256, doc. 137, c. 248r-249v",1682,"""Mai mi sono pentito tanto di avere trascurati gli studi della geometria...""AutografoIndirizzo e tracce di sigillo  a c. 249v
"
Cavalcanti Vincenzio,Viviani Vincenzo,1/05/1683,,Firenze,Notizie di libri,"Viviani, Vincenzo, 1622-1703,(destinatario.)Magnen, Jean Chrysostôme, ca. 1590-ca. 1679,(citato.)Galilei, Galileo, 1564-1642,(citato.)Descartes, René, 1596-1650,(citato.)Basson, Sébastien, sec. XVI-XVII,(citato.)","Gal. 256, doc. 138, c. 250r-251v",1683,"""Il canonico Vincenzio Cavalcanti, humilissimo servitore del signor Vincenzio Viviani, devotamente lo supplica...""AutografoIndirizzo a c . 251v
"
Boulliau Ismael,Viviani Vincenzo,7/06/1683,Parigi,Firenze,Notizie di libri,"Viviani, Vincenzo, 1622-1703,(destinatario.)Cramoisy, Sébastien, 1585-1669,(citato.)Gondi, Carlo Antonio, sec. XVII,(citato.)Blaeu, Joan, 1596-1673,(citato.)Muhammad, ca. 570-632,(citato.)Urbanus VIII, papa, 1568-1644,(citato.)Innocentius X, papa, 1574-1655,(citato.)Rigault, Nicolas, 1577-1654,(citato.)Medici, Leopoldo de', 1617-1675,(citato.)","<span data-id=""http://imss/name/89576""></span>",1683,"""Accepi, clarissime vir, epistolam tuam 13 Februarii praeteriti ad me datam...""Autografo
"
Ferroni Giuseppe,Viviani Vincenzo,23/06/1683,Bologna,Firenze,Matematica,"Viviani, Vincenzo, 1622-1703,(destinatario.)Elam, Guglielmo, sec. XVII,(citato.)Barrow, Isaac, 1630-1677,(citato.)Apollonius Pergaeus, 262-190 a.C.,(citato.)Torricelli, Evangelista, 1608-1647,(citato.)Eutocius Ascalonius, n. ca. 480,(citato.)Borelli, Giovanni Alfonso, 1608-1679,(citato.)Mydorge, Claude, 1585-1647,(citato.)Viète, François, 1540-1603,(citato.)Huygens, Christiaan, 1629-1695,(citato.)Archimedes, 287-212 a.C.,(citato.)","Gal. 256, doc. 140, c. 253r-v",1683,"""Un saluto gentilissimo fattomi in una sua lettera dal Padre Guglielmo Elami...""Autografo
"
Ferroni Giuseppe,Viviani Vincenzo,31/07/1683,Bologna,Firenze,Astronomia,"Viviani, Vincenzo, 1622-1703,(destinatario.)Renieri, Vincenzo, 1606-1648,(citato.)Rogaglioli, Giovanni, sec. XVII,(citato.)Riccioli, Giovanni Battista, 1598-1671,(citato.)Elam, Guglielmo, sec. XVII,(citato.)","Gal. 256, doc. 141, c. 254r-v",1683,"""Havendomi per l'ultima posta significato il Padre Guglielmo Elam...""Autografo
"
Thevenot Melchisédec,Viviani Vincenzo,29/08/1683,Parigi,Firenze,Notizie di libri,"Viviani, Vincenzo, 1622-1703,(destinatario.)Stevin, Simon, 1548-1620,(citato.)Freitag, Adam, 1609-1650,(citato.)Ville, Antoine de, 1596-1658,(citato.)Aguilón, François de, 1567-1617,(citato.)Niceron, Jean François, 1613-1646,(citato.)Metius, Adrianus, 1571-1635,(citato.)Lansberghe, Philip van, 1561-1632,(citato.)Morin, Jean-Baptiste, 1583-1656,(citato.)Beaugrand, Jean de, ca. 1584-1640,(citato.)Mydorge, Claude, 1585-1647,(citato.)Mersenne, Marin, 1588-1648,(citato.)Dati, Carlo Roberto, 1619-1676,(citato.)Descartes, René, 1596-1650,(citato.)Doni, Giovanni Battista, 1593-1647,(citato.)Morisot, Claude Barthélemy, 1592-1661,(citato.)Maurolico, Francesco, 1494-1575,(citato.)Cyriaque de Mangin, Clément, 1570-1642,(citato.)","Gal. 256, doc. 142, c. 255r-257v",1683,"""Mando con questa a Vostra Signoria quella lista la quale m'era stata richiesta da lei...""AutografoA cc. 256r-v un elenco di libri. A c. 257v nota: risposto alli 5 di Settembre a M. Thevenot
"
Boulliau Ismael,Viviani Vincenzo,20/09/1683,Parigi,Firenze,Notizie di libri,"Viviani, Vincenzo, 1622-1703,(destinatario.)Apollonius Pergaeus, 262-190 a.C.,(citato.)Bernard, Edward, 1638-1696,(citato.)Pappus Alexandrinus, sec. III-IV,(citato.)Baluze, Étienne, 1630-1718,(citato.)","Gal. 256, doc. 143, c. 258r-259r",1683,"""Has paucas lineas Illustrissime Vir interea accipe, dum plenius ad epistolam tuam ...""A c. 259r un passo della prefazione del l. VII della Collezione Matematica di Pappo Alessandrino
"
Ferroni Giuseppe,Viviani Vincenzo,23/11/1683,Bologna,Firenze,Esperimenti,"Galilei, Galileo, 1564-1642,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 256, doc. 145, c. 262r",1683,"""E' uscito in Bologna un anagramma sì bello sopra il Re di Polonia e tanto plaudito da questa città...""Autografo
"
Ferroni Giuseppe,Viviani Vincenzo,7/12/1683,Bologna,Firenze,Notizie di libri,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 256, doc. 146, c. 263r",1683,"""Appunto hora torno da' librari a' quali ho havuta fortuna di ritrovare la Filosofia Burgundica ad usum scholae in 6 tometti...""Autografo
"
Ferroni Giuseppe,Viviani Vincenzo,18/12/1683,Bologna,Firenze,Notizie di libri,"Viviani, Vincenzo, 1622-1703,(destinatario.)Ceva, Giovanni, 1647-1734,(citato.)Landi, Giacinto, sec. XVII,(citato.)Bonfiglioli, Silvestro, 1637-1696,(citato.)Landi, Antonio Francesco, sec. XVII,(citato.)","Gal. 256, doc. 147, c. 264r",1683,"""Ricevuta la sua sotto la data degli 11 del corrente, mi informai dal signor dottor Silvestro Bonfiglioli...""Autografo
"
De Vecchi Bernardino,Viviani Vincenzo,24/02/1685,Roma,Firenze,Idraulica,"Capponi, Ferrante, 1611-1689,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 256, doc. 148, c. 265r",1685,"""Havendo scritto quanto mi occorreva all'Illustrissimo signor Auditore Capponi, non starò a infastidirla...""AutografoIndirizzo a c. 266v
"
Marsili Luigi Ferdinando,Viviani Vincenzo,18/06/1684,Bologna,Firenze,Esperimenti,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 256, doc. 149, c. 267r-268r",1684,"""E' obligo di chiunque esercita un'arte l'intendere non solo gli effetti, ma anco i mezzi con i quali la medesima s'esercita...""Firma autografa
"
Marsili Luigi Ferdinando,Viviani Vincenzo,24/06/1684,Bologna,Firenze,Esperimenti,"Viviani, Vincenzo, 1622-1703,(destinatario.)Marsili, Cesare, 1592-1633,(citato.)Galilei, Galileo, 1564-1642,(citato.)Gian Gastone, granduca di Toscana, 1671-1737,(citato.)Del Teglia, Matteo, sec. XVII,(citato.)","Gal. 256, doc. 150, c. 269r",1684,"""Accludo alla presente una osservazione fatta colla 'sperienza circa la polvere, ...""Firma autografa
"
Caravaggio Paolo Filippo,Viviani Vincenzo,31/10/1684,Milano,Firenze,Misure e pesi,"Dögen, Matthias, 1605-1672,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 256, doc. 151, c. 270r-v",1684,"""Rimango a Vostra Signoria obligatissimo, mentre colla sua del 24 corrente mi porge occasione...""Autografo
"
Caravaggio Pietro Paolo,Viviani Vincenzo,20/12/1684,Milano,Firenze,Matematica,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 256, doc. 152, c. 271r",1684,"""Se l'uso di augurare felicità in queste serenissime feste fu instituito...""
"
Bresciani Benedetto,Viviani Vincenzo,18/01/1685,Pisa,Firenze,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)Averani, Benedetto, 1645-1707,(citato.)Panzanini, Iacopo, m. 1733,(citato.)Biringucci, Pietro, sec. XVII,(citato.)","Gal. 256, doc. 153, c. 272r",1685,"""Il signor Pietro Biringucci m'à ordinato ch'io scriva questa sera a Vostra Signoria Illustrissima...""Autografo
"
Rinaldini Carlo,Viviani Vincenzo,2/03/1685,Pisa,Firenze,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 256, doc. 154, c. 273r",1685,"""Ricevo assai tardi la cortese di Vostra Signoria alla quale devo rispondere con molta obligazione...""AutografoIndirizzo a c. 274v
"
Ferroni Giuseppe,Viviani Vincenzo,31/03/1685,Bologna,Firenze,Matematica,"Viviani, Vincenzo, 1622-1703,(destinatario.)Riccioli, Giovanni Battista, 1598-1671,(citato.)Viète, François, 1540-1603,(citato.)Apollonius Pergaeus, 262-190 a.C.,(citato.)Galilei, Galileo, 1564-1642,(citato.)Torricelli, Evangelista, 1608-1647,(citato.)","Gal. 256, doc. 155, c. 275r",1685,"""Tanto tempo è che non ho riverito per lettere il signor Vincenzo mio singolarissimo padrone...""Autografo
"
Pollini Girolamo,Viviani Vincenzo,28/04/1685,Roma,Firenze,Notizie di libri,"De Vecchi, Bernardino, sec. XVII,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)Vanni, Giovanni Francesco, 1638-1709,(citato.)Spoleti, Francesco, sec. XVII,(citato.)Torricelli, Evangelista, 1608-1647,(citato.)Galilei, Galileo, 1564-1642,(citato.)","Gal. 256, doc. 156, c. 276r-279r",1685,"""Col'occasione che ieri l'altro mi fu dato un foglietto, da un mio amico, stampato...""AutografoIndirizzo a c. 280v. E' allegato alla lettera, alle cc. 277r-279r, un opuscolo dell'opera di Francesco Spoleti, ""De momento gravis in plano inclinato""; inc. ""Illustres viri demostrarunt momentum gravis in plano inclinato..."" exp. ""...hypotenusa DC quod erat ostendendum""
"
Ferroni Giuseppe,Viviani Vincenzo,15/05/1685,Bologna,Firenze,Notizie di libri,"Viviani, Vincenzo, 1622-1703,(destinatario.)Cospi, Ferdinando, 1606-1686,(citato.)Cyriaque de Mangin, Clément, 1570-1642,(citato.)Archimedes, 287-212 a.C.,(citato.)Theodosius Bithynius, sec. I,(citato.)Barrow, Isaac, 1630-1677,(citato.)Apollonius Pergaeus, 262-190 a.C.,(citato.)","Gal. 256, doc. 157, c. 281r",1685,"""Eccomi di nuovo ad incommodare Vostra Signoria Illustrissima per i soliti suoi favori...""Autografo
"
Ferroni Giuseppe,Viviani Vincenzo,29/05/1685,Bologna,Firenze,Esperimenti,"Viviani, Vincenzo, 1622-1703,(destinatario.)Snellius, Willebrordus, 1580-1626,(citato.)Galilei, Galileo, 1564-1642,(citato.)Cospi, Ferdinando, 1606-1686,(citato.)","Gal. 256, doc. 158, c. 282r-v",1685,"""Sono in obbligo di ringratiare Vostra Signoria Illustrissima della sua lettera ultima...""AutografoNel margine interno disegno dell'esperimento descritto nella lettera
"
Ferroni Giuseppe,Viviani Vincenzo,30/06/1685,Bologna,Firenze,Matematica,"Viviani, Vincenzo, 1622-1703,(destinatario.)Archimedes, 287-212 a.C.,(citato.)Grienberger, Christoph, 1561-1636,(citato.)Pollini, Alessandro, sec. XVI-XVII,(citato.)","Gal. 256, doc. 159, c. 283r",1685,"""Sono in obligo di renderle vivissime gratie, come fo di tutto cuore...""Autografo
"
Ceva Giovanni,Viviani Vincenzo,5/10/1685,Mantova,Firenze,Matematica,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 256, doc. 160, c. 284r-285r",1685,"""E' un secolo che non ho riverito con le mie linee il signor Vincenzio mio signore...""AutografoPubbl. in: A. Pascal, Giovanni Ceva e il suo carteggio inedito con Vincenzo Viviani, in Annali di matematica pura ed applicata, s. 3, t. 24 (1915), p. 293-294
"
Viviani Vincenzo,Ceva Giovanni,16/10/1685,Firenze,Mantova,Matematica,"Digby, Kenelm, 1603-1665,(citato.)Fermat, Pierre de, 1601-1665,(citato.)Ceva, Giovanni, 1647-1734,(destinatario.)","Gal. 256, doc. 161, c. 285v-r",1685,"""Parmi, se io non erro, la prima delle due curve linee...""AutografoMinuta di risposta al quesito della lettera precedentePubbl. in: A. Pascal, Giovanni Ceva e il suo carteggio inedito con Vincenzo Viviani, in Annali di matematica pura ed applicata, s. 3, t. 24 (1915), p. 294-295
"
Ceva Giovanni,Viviani Vincenzo,26/10/1685,Mantova,Firenze,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)Wallis, John, 1616-1703,(citato.)Biblioteca Ambrosiana (Milano),(citato.)","Gal. 256, doc. 162, c. 286r-v",1685,"""La favoritissima di Vostra Signoria Illustrissima mi è sembrata un tesoro...""AutografoPubbl. in: A. Pascal, Giovanni Ceva e il suo carteggio inedito con Vincenzo Viviani, in Annali di matematica pura ed applicata, s. 3, t. 24 (1915), p. 298-299
"
Ceva Giovanni,Viviani Vincenzo,22/11/1685,Mantova,Firenze,Notizie di libri,"Piazza, Simone, sec. XVII,(citato.)Piazza, Flaminio, sec. XVII,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)Biblioteca Ambrosiana (Milano),(citato.)","Gal. 256, doc. 163, c. 287r-v",1685,"""Quando cominciavo quasi a temere della mia importunità verso Vostra Signoria Illustrissima...""AutografoPubbl. in: A. Pascal, Giovanni Ceva e il suo carteggio inedito con Vincenzo Viviani, in Annali di matematica pura ed applicata, s. 3, t. 24 (1915), p. 300
"
Ceva Giovanni,Viviani Vincenzo,17/01/1686,Mantova,,Notizie di libri,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 257, doc. 1, c. 1r",1686,"""Già che da'corrispondenti di questo Franchetti non si può ricever il piciol servizio di riscuotere...""Autografo
"
Ceva Giovanni,Viviani Vincenzo,8/02/1686,Mantova,Firenze,Notizie di libri,"Digby, Kenelm, 1603-1665,(citato.)Euclides, sec. III a.C.,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 257, doc. 2, c. 2r",1686,"""Hebbi alla venuta del corriere nell'ordinario scorso i tre favoritissimi libri, con la gentilissima...""AutografoPubbl. in: A. Pascal, Giovanni Ceva e il suo carteggio inedito con Vincenzo Viviani, in Annali di matematica pura ed applicata, s. 3, t. 24 (1915), p. 301
"
Bresciani Benedetto,Viviani Vincenzo,11/04/1686,Milano,,Notizie di libri,"Viviani, Vincenzo, 1622-1703,(destinatario.)Glauber, Johann Rudolph, 1604-1670,(citato.)Betti, Francesco, sec. XVII,(citato.)Casati, Paolo, 1617-1707,(citato.)Lamy, François, 1636-1711,(citato.)Redi, Francesco, 1626-1698,(citato.)Rossetti, Donato, 1633-1686,(citato.)Willis, Thomas, 1621-1675,(citato.)Ferdinando II, granduca di Toscana, 1610-1670,(citato.)Boyle, Robert, 1627-1691,(citato.)Tachenius, Otto, ca. 1610-1670,(citato.)Vanni, Giovanni Francesco, 1638-1709,(citato.)Accademia del Cimento (Firenze),(citato.)","Gal. 257, doc. 3, c. 3r-v",1686,"""Benché s'avvicini il tempo del nostro ritorno a Firenze, come si crede, e che per conseguenza...""Autografo
"
Bellisernus Pius Joseph,Viviani Vincenzo,14/05/1686,Pavia,Firenze,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 257, doc. 4, c. 4r-v",1686,"""Id solum relinquabatur mire degustandum ut rerum omnium apicem attingerem, cum iam Romae atque Florentiae...""Autografo
"
Benvenuti Bernardo,Viviani Vincenzo,[sd],,,Argomenti privati,"Benedetti, Giovanni Battista, 1530-1590,(citato.)Oddi, Muzio, 1569-1631,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 257, doc. 5, c. 5r-v",[sd],"""Bernardo Benvenuti riverisce il Signor Vincenzio Viviani suo Signore e gli rimanda l'Oddi degli orologi...""A c. 5v alcuni schizzi a matita
"
Bresciani Benedetto,Viviani Vincenzo,26/01/1688,Pisa,,Notizie di libri,"Viviani, Vincenzo, 1622-1703,(destinatario.)Vitelli,(citato.)Vanni, Giovanni Francesco, 1638-1709,(citato.)Marchetti, Alessandro, 1633-1714,(citato.)Newton, Isaac, 1642-1727,(citato.)","Gal. 257, doc. 6, c. 7r-v",1688,"""Credo, che V. S. Illustrissima avrà riceuto a quest'ora il suo libro del Newton, avendolo io lasciato...""Autografo
"
Ferroni Giuseppe,Viviani Vincenzo,5/09/1686,Siena,,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)Biringucci, Pietro, sec. XVII,(citato.)Cerchi, Consiglio de, sec. XVII,(citato.)De Vecchi, Bernardino, sec. XVII,(citato.)Gian Gastone, granduca di Toscana, 1671-1737,(citato.)Magliabechi, Antonio, 1633-1714,(citato.)Coronelli, Vincenzo, 1650-1718,(citato.)","Gal. 257, doc. 7, c. 8r",1686,"""Sono per la Dia gratia giunto in Siena a salvamento, ricevuto da questi miei Padri con somma allegrezza...""Autografo
"
