Sender,Receiver,Date,Provenance,Destination,Subject,Cited names,Reference,Year,Incipit
Viviani Vincenzo,Ricci Michelangelo,2/09/1676,,Roma,Argomenti privati,"Ricci, Michelangelo, 1619-1682,(destinatario.)","Gal. 252, doc. 132, c. 239r",1676,"""Non poteva al certo Vostra Signoria Illustrissima e Reverendissima con maggior prontezza...""Minuta
"
Viviani Vincenzo,Angeli Stefano (degli),23/09/1676,,,Notizie di libri,"Galilei, Galileo, 1564-1642,(citato.)Euclides, sec. III a.C.,(citato.)Angeli, Stefano degli, 1623-1697,(destinatario.)","Gal. 252, doc. 133, c. 240r-v",1676,"""Poco dopo che io ebbi terminata l'impressione del 5. libro di Euclide...""Minuta
"
Viviani Vincenzo,Angeli Stefano (degli),6/11/1676,,,Matematica,"Angeli, Stefano degli, 1623-1697,(destinatario.)","Gal. 252, doc. 134, c. 241r-v",1676,"""Non qui inceperit, sed qui perseveraverit usque in finem mi sarà vero Amico...""
"
Viviani Vincenzo,Angeli Stefano (degli),14/11/1676,Firenze,Padova,Notizie di libri,"Rinaldini, Carlo, 1615-1698,(citato.)Angeli, Stefano degli, 1623-1697,(destinatario.)","Gal. 252, doc. 135, c. 242r",1676,"""Qui inclusa invio a Vostra Signoria Illustrissima e Reverendissima le figure a penna...""
"
Viviani Vincenzo,Angeli Stefano (degli),26/12/1676,,Padova,Matematica,"Angeli, Stefano degli, 1623-1697,(destinatario.)","Gal. 252, doc. 136, c. 243r-245v",1676,"""Dopo risposto all'ultima di Vostra Signoria Reverendissima nel passato ordinario mi venne voglia di rileggere...""Minuta
"
Viviani Vincenzo,[non identificato],8/01/1678,,,Matematica,"Galilei, Galileo, 1564-1642,(citato.)Medici, Francesco Maria de', 1660-1711,(citato.)Euclides, sec. III a.C.,(citato.)","Gal. 252, doc. 137, c. 246r-v",1678,"""Reputo servizio del Serenissimo Principe Francesco mio Signore...""Minuta
"
Viviani Vincenzo,[non identificato],8/01/1678,,Pisa,Notizie di libri,"Lorenzini, sec. XVII,(citato.)","Gal. 252, doc. 138, c. 246v",1678,"""Restò finita quella mia operetta della quale io non mandato (sic) un esemplare costì a Vostra Signoria Eccellentissima...""Minuta
"
Viviani Vincenzo,Boulliau Ismael,15/01/1678,,Parigi,Notizie di libri,"Charlier, Jacques, sec. XVII,(citato.)Apollonius Pergaeus, 262-190 a.C.,(citato.)Boulliau, Ismael, 1605-1691,(destinatario.)","Gal. 252, doc. 139, c. 247r-248v",1678,"""Non posso mai con parole esprimere a Vostra Signoria Illustrissima il contento che mi ha approvato...""Minuta
"
Viviani Vincenzo,Comiers Claude,15/01/1678,Firenze,Parigi,Notizie di libri,"Comiers, Claude, m. 1693,(destinatario.)","Gal. 252, doc. 140, c. 249r-v",1678,"""Dall'aggiunto libretto vedrà Vostra Signoria Illustrissima e Reverendissima con quale venerazione...""Minuta
"
Viviani Vincenzo,Carcavy Pierre (de),15-22/01/1678,Firenze,Parigi,Notizie di libri,"Galilei, Galileo, 1564-1642,(citato.)Carcavy, Pierre de, ca. 1600-1684,(destinatario.)","Gal. 252, doc. 141, c. 250r",1678,"""Il solo essermi noto che Vostra Signoria Illustrissima abbia conosciuto...""Minuta. A c. 250v annotazione sulla spesa da farsi per "" l'entrata delle fanciulle"" in convento
"
Viviani Vincenzo,Thevenot Melchisédec,15-22/01/1678,Firenze,Parigi,Notizie di libri,"Thévenot, Melchisédech, 1620-1680,(destinatario.)Badoer, Giacomo, 1570/80-ca. 1620,(citato.)Pappus Alexandrinus, sec. III-IV,(citato.)Galilei, Galileo, 1564-1642,(citato.)Gassendi, Pierre, 1592-1655,(citato.)Commandino, Federico, 1509-1575,(citato.)","Gal. 252, doc. 142, c. 251r-v",1678,"""Quando ben io non avesse fresca la memoria...""Minuta
"
Viviani Vincenzo,Blondel François,15/01/1678,,Parigi,Notizie di libri,"Blondel, François, 1617-1686,(destinatario.)","Gal. 252, doc. 144, c. 252r-v",1678,"""Dal Signor Cassini, mio caro Padrone et amico di lunga mano...""Minuta
"
Viviani Vincenzo,Perrault Charles,15/01/1678,,Parigi,Notizie di libri,"Colbert, Jean Baptiste, 1619-1683,(citato.)Perrault, Charles, 1628-1703,(destinatario.)","Gal. 252, doc. 145, c. 253r-254r",1678,"""Quantunque sien note a Vostra Signoria Illustrissime le cagioni che mi necessitano ad essere finchè avrò vita...""Minuta
"
Viviani Vincenzo,Redi Francesco,15/03/1678,,Pisa,Argomenti privati,"Galilei, Vincenzo, 1665-1709,(citato.)Galilei, Galileo, 1564-1642,(citato.)Redi, Francesco, 1626-1698,(destinatario.)","Gal. 252, doc. 146, c. 255r",1678,"""Da una umanissima lettera del Signor Commendator Borromei de' 4 del corrente...""Minuta
"
Viviani Vincenzo,Borromeo Alessandro,15/03/1678,Firenze,Pisa,Argomenti privati,"Borromeo, Alessandro, sec. XVII,(destinatario.)Galilei, Vincenzo, 1665-1709,(citato.)Medici, Francesco Maria de', 1660-1711,(citato.)","Gal. 252, doc. 147, c. 255v",1678,"""Su le tre ore di notte che arrivo a casa mi trovo la favoritissima lettera di Vostra Signoria Illustrissima...""Minuta
"
Viviani Vincenzo,Del Papa Giuseppe,5/03/1678,Firenze,Pisa,Notizie di libri,"Del Papa, Giuseppe, 1648-1735,(destinatario.)","Gal. 252, doc. 148, c. 256r",1678,"""Vostra Signoria Eccellentissima è troppo rigoroso osservante de' miei pareri...""Minuta
"
Viviani Vincenzo,Lorenzini Lorenzo,[sd],,,Notizie di libri,"Lorenzini, Lorenzo, 1650-1721,(destinatario.)","Gal. 252, doc. 149, c. 256r",[sd],"""Se l'Eccellentissimo Signor Dottor Bellini, mio riverito Signore...""Minuta
"
Viviani Vincenzo,Angeli Stefano (degli),10/04/1677,Firenze,Padova,Matematica,"Rinaldini, Carlo, 1615-1698,(citato.)Angeli, Stefano degli, 1623-1697,(destinatario.)","Gal. 252, doc. 150, c. 257r-v",1677,"""Ricevo l'umanissima di Vostra Signoria molto Illustre e Reverendissima de' 2 stante...""Minuta
"
Viviani Vincenzo,Protettori del Monte del Sale della Città di Firenze,[sd],,,Argomenti privati,"Galilei Bocchineri, Sestilia, m. 1669,(citato.)Polisena,(citato.)Galilei, Carlo, 1631-1675,(citato.)Protettori del Monte del Sale della Città di Firenze,(destinatario.)","Gal. 252, doc. 151, c. 258v",[sd],"""Piacerà alle Signorie Vostre Illustrissime di far risegnare faccia del Monastero e Monache...""Frammento di minuta depennata.  Seguono alle cc. 259r-260v copie di problemi già esposti in lettere precedenti
"
Viviani Vincenzo,Monforte Antonio (de),11/05/1677,Firenze,Napoli,Matematica,"Monforte, Antonio, 1644-1717,(destinatario.)","Gal. 252, doc. 152, c. 261r-v",1677,"""Sono sopra otto mesi che restò terminata la stampa di quelle mie solutioni de' Problemi...""Minuta
"
Viviani Vincenzo,Tozzi Luca,11/05/1677,Firenze,Napoli,Notizie di libri,"Monforte, Antonio, 1644-1717,(citato.)Tozzi, Luca, 1638-1717,(destinatario.)","Gal. 252, doc. 153, c. 261v",1677,"""Che Vostra Signoria Illustrissima abbia gradita la debolezza del dono...""Minuta
"
Viviani Vincenzo,Monforte Antonio (de),8/06/1677,Firenze,Napoli,Matematica,"Monforte, Antonio, 1644-1717,(destinatario.)","Gal. 252, doc. 154, c. 262r-263r",1677,"""Stupenda e concisa oltre a modo è la maniera con cui Vostra Signoria Illustrissima si sbriga...""Minuta
"
Viviani Vincenzo,Monforte Antonio (de),8/06/1677,Firenze,Napoli,Matematica,"Monforte, Antonio, 1644-1717,(destinatario.)","Gal. 252, doc. 155, c. 264r-v",1677,"""Stupenda e concisa oltre a modo è la maniera con cui Vostra Signoria Illustrissima si sbriga...""Bozza della minuta precedente
"
Viviani Vincenzo,Marchetti Alessandro,1/08/1677,Firenze,Pontormo,Notizie di libri,"Marchetti, Alessandro, 1633-1714,(destinatario.)","Gal. 252, doc. 156, c. 265r",1677,"""Gli impieghi  e le disposizioni mie, da gran tempo in qua sono state tante...""Minuta
"
Viviani Vincenzo,Del Papa Giuseppe,1/08/1677,Firenze,Empoli,Notizie di libri,"Del Papa, Giuseppe, 1648-1735,(destinatario.)","Gal. 252, doc. 157, c. 265v",1677,"""Lo scrivere senza occasioni è un importunare gli amici...""Minuta
"
Viviani Vincenzo,Porto Benedetto,10/11/1677,,Padova,Argomenti privati,"Porto, Benedetto, sec. XVII,(destinatario.)Del Riccio, Luigi, sec. XVII,(citato.)Strozzi, Alessandro, 1583-1648,(citato.)","Gal. 252, doc. 158, c. 266r-v",1677,"""Come che io mi professi il più riverente e divoto servitore di Vostra Signoria Illustrissima...""Minuta
"
Viviani Vincenzo,Magalotti Lorenzo,10/04/1678,,Vienna,Notizie di libri,"Magalotti, Lorenzo, 1637-1712,(destinatario.)","Gal. 252, doc. 159, c. 267r",1678,"""Troverà qui incluse Vostra Signoria Illustrissima due copie di quella mia operetta...""Minuta
"
Viviani Vincenzo,Kochanski Adam Adamand,10/04/1678,Firenze,,Notizie di libri,"Magalotti, Lorenzo, 1637-1712,(citato.)Kochanski, Adam Adamandy, 1631-1700,(destinatario.)","Gal. 252, doc. 160, c. 267v",1678,"""Guardi Iddio la Paternità vostra molto Illustre  e molto Reverenda che mai...""Minuta
"
Viviani Vincenzo,Baldigiani Antonio,30/05/1678,Firenze,,Notizie di libri,"Sinoni, Renato, sec. XVII,(citato.)Martini, Giovanni, sec. XVII,(citato.)Baldigiani, Antonio, 1647-1711,(destinatario.)","Gal. 252, doc. 161, c. 268r-269r",1678,"""Troppo poco tempo mi concede Vostra Signoria Molto Illustre e Molto Reverenda a dar risposta...""
"
Viviani Vincenzo,Baldigiani Antonio,30/05/1678,,Roma,Notizie di libri,"Baldigiani, Antonio, 1647-1711,(destinatario.)","Gal. 252, doc. 162, c. 270r-v",1678,"""Dopo accusai la ricevuta della sua de' 26 stante rimettendomi a rispondere...""Minuta
"
Viviani Vincenzo,Baldigiani Antonio,7/06/1678,,Roma,Notizie di libri,"Galilei, Galileo, 1564-1642,(citato.)Baldigiani, Antonio, 1647-1711,(destinatario.)","Gal. 252, doc. 163, c. 271r-278v",1678,"""Giachè la Paternità Vostra Molto Illustre e Molto Reverenda con tanta cortesia mi offerisce...""Copia di lettera riportata anche nel ms. Gal. 253Pubbl. in: A. Favaro, Miscellanea galileiana inedita, in Memorie I.R. Istituto veneto scienze lettere arti, v. 22 (1882; pubbl. 1887), p. 823-838
"
Viviani Vincenzo,Baldigiani Antonio,7/06/1678,Firenze,Roma,Notizie di libri,"Torricelli, Evangelista, 1608-1647,(citato.)Baldigiani, Antonio, 1647-1711,(destinatario.)Galilei, Galileo, 1564-1642,(citato.)Magalotti, Lorenzo, 1637-1712,(citato.)","Gal. 253, doc. 1, c. 1r-19v",1678,"""Già che la P. V. molto Illustrissima con tanta cortesia m'offerisce per l'ultima de' 26 del passato...""Minuta autografa simile a quella al n. 153 del Gal. 252. A c. 3r-v abbozzi di frontespizi dell'opera postuma del TorricelliPubbl. in: A. Favaro, Miscellanea galileiana inedita, Venezia 1887, p. 129-134
"
Viviani Vincenzo,Baldigiani Antonio,14/06/1678,Firenze,Roma,Notizie di libri,"Torricelli, Evangelista, 1608-1647,(citato.)Baldigiani, Antonio, 1647-1711,(destinatario.)","Gal. 253, doc. 2, c. 20r-21v",1678,"""Io mi diffusi così per la minuta colle notizie che io mandai a V. S. M. I. solo per obbedirle...""Minuta autografaPubbl. in: A. Favaro, Miscellanea galileiana inedita, Venezia 1887, p. 135-137
"
Viviani Vincenzo,Baldigiani Antonio,14/06/1678,Firenze,Roma,Notizie di libri,"Torricelli, Evangelista, 1608-1647,(citato.)Baldigiani, Antonio, 1647-1711,(destinatario.)","Gal. 253, doc. 3, c. 22r-23v",1678,"""Io mi diffusi tanto per la minuta colle notizie che io mandai a V. Paternità molto R. solo per obbedirla...""Minuta autografa simile alla precedentePubbl. in: A. Favaro, Miscellanea galileiana inedita, Venezia 1887, p. 135-137
"
Viviani Vincenzo,Baldigiani Antonio,12/07/1678,Firenze,Roma,Notizie di libri,"Baldigiani, Antonio, 1647-1711,(destinatario.)Torricelli, Evangelista, 1608-1647,(citato.)Kircher, Athanasius, 1602-1680,(citato.)Magalotti, Lorenzo, 1637-1712,(citato.)Galilei, Galileo, 1564-1642,(citato.)","Gal. 253, doc. 4, c. 27r",1678,"""Intorno alle repliche sensatissime di V. Paternità M. Illustre e molto Reverenda fatte a quella risposta...""Minuta autografaPubbl. in: A. Favaro, Miscellanea galileiana inedita, Venezia 1887, p. 140-143
"
Viviani Vincenzo,Baldigiani Antonio,23/08/1678,Roma,Firenze,Notizie di libri,"Fabri, Honoré, 1607-1688,(citato.)Baldigiani, Antonio, 1647-1711,(destinatario.)Martini,(citato.)Gottignies, Gilles François de, 1630-1689,(citato.)Kircher, Athanasius, 1602-1680,(citato.)Eschinardi, Francesco, 1623-1703,(citato.)","Gal. 253, doc. 6, c. 29r-30r",1678,"""Dall'ultima senza data di V. S. Molto Illustre e molto Reverenda comprendo finalmente che...""Originale autografoPubbl. in: A. Favaro, Miscellanea galileiana inedita, Venezia 1887, p. 146-147
"
Viviani Vincenzo,Baldigiani Antonio,23/08/1678,Roma,Firenze,Notizie di libri,"Baldigiani, Antonio, 1647-1711,(destinatario.)","Gal. 253, doc. 7, c. 31r-v",1678,"""Dell'ultima senza data ch'io tengo di V. S. Molto Illustre e molto Reverenda comprendo finalmente che...""Minuta autografa della lettera precedentePubbl. in: A. Favaro, Miscellanea galileiana inedita, Venezia 1887, p. 146-147
"
Viviani Vincenzo,Caravaggio Pietro Paolo,15/10/1678,Firenze,Milano,Notizie di libri,"Bondicchi, Francesco, sec. XVII,(citato.)Caravaggio, Pietro Paolo, 1659-1725,(destinatario.)","Gal. 253, doc. 8, c. 32r-34v",1678,"""Attribuisco all'eccesso dell'innata gentilezza di V. S. Illustrissima ch'ella si sia compiaciuta di ricevere...""Minuta autografa
"
Viviani Vincenzo,Baldigiani Antonio,15/10/1678,Firenze,Roma,Argomenti privati,"Kochanski, Adam Adamandy, 1631-1700,(citato.)Kircher, Athanasius, 1602-1680,(citato.)Baldigiani, Antonio, 1647-1711,(destinatario.)","Gal. 253, doc. 9, c. 36r-v",1678,"""Sono stato molte settimane in campagna, et ho piena la testa di acque, di argini, di greti, di rotture...""Originale autografo. A c. 35r minuta incompleta della letteraPubbl. in: A. Favaro, Miscellanea galileiana inedita, Venezia 1887, p. 151
"
Viviani Vincenzo,Ferroni Giuseppe,11/11/1678,Firenze,Bologna,Matematica,"Ferroni, Giuseppe, 1628-1709,(destinatario.)","Gal. 253, doc. 10, c. 38r-40r",1678,"""Io non nego a V. P. M. R. che talvolta per le spesse occupazioni che ho fuori in campagna...""Minuta autografa a cui è allegata la ""Risposta al quesito del P. Giuseppe Ferroni Gesuita"" alle cc. 41r-50r
"
Viviani Vincenzo,Fabri Agostino,10/11/1678,Firenze,,Argomenti privati,"Fabri, Agostino, sec. XVII,(destinatario.)","Gal. 253, doc. 11, c. 40v",1678,"""Attese le relazioni datemi ultimamente da V. S. molto Illustre et Eccellentissima del soggetto...""Allegata la lettera precedente perché fosse consegnata al Ferroni
"
Viviani Vincenzo,Ferroni Giuseppe,17/12/1678,,Bologna,Argomenti privati,"Fabri, Agostino, sec. XVII,(citato.)Ferroni, Giuseppe, 1628-1709,(destinatario.)","Gal. 253, doc. 12, c. 51r",1678,"""La sicurezza che o che il Signor Don Agostino Fabbri porgesse quella mia lettera in risposta...""Minuta autografa
"
Viviani Vincenzo,Teyler Johannes,2/10/1680,,,Notizie di libri,"Teyler, Johannes, 1648-ca. 1697,(destinatario.)","Gal. 253, doc. 13, c. 52r",1680,"""Aureum hunc libellum, quem nunc, vir clarissime, plurimas tibi gratias agendo, in tuas manus repono...""Minuta autografa. A c. 53r sommario del trattato del Teyler ""Architectura militaris"". A c. 54r un'altra minuta della stessa lettera
"
Viviani Vincenzo,Boulliau Ismael,13/02/1682,,Parigi,Notizie di libri,"Gondi, Carlo Antonio, sec. XVII,(citato.)Boulliau, Ismael, 1605-1691,(destinatario.)","Gal. 253, doc. 14, c. 55r-v",1682,"""Dall' Illustrissimo Signor Abate Carl'Antonio Gondi, Segretario di Stato di S. A....""Minuta autografa. L'acidità dell'inchiostro e la velatura ne rendono difficile la lettura
"
Viviani Vincenzo,Falconieri Paolo e Alessandro,24/04/1682,,,Notizie di libri,"Falconieri, Alessandro, sec. XVII,(destinatario.)Falconieri, Paolo, 1638-1704,(destinatario.)","Gal. 253, doc. 15, c. 56r-v",1682,"""L'Illustrissimo Signor Paolo Falconieri viene supplicato da Vincenzo Viviani ad aver la bontà...""Minuta autografa
"
Viviani Vincenzo,Marsili Luigi Ferdinando,1/08/1682,Firenze,,Notizie di libri,"Magliabechi, Antonio, 1633-1714,(citato.)Galilei, Galileo, 1564-1642,(citato.)Marsili, Luigi Ferdinando, 1658-1730,(destinatario.)","Gal. 253, doc. 16, c. 57r",1682,"""Dal Signor Antonio Magliabechi oggi sono otto giorni, fui onorato a nome di V. S. Illustrissima d'un esemplare...""Minuta autografa
"
Viviani Vincenzo,Della Stufa Ugo,8/12/1682,Firenze,,Argomenti privati,"Della Stufa, Ugo, sec. XVII,(destinatario.)","Gal. 253, doc. 17, c. 58r",1682,"""Io Vincenzo Viviani sono stato sempre di parere che lo sradicare e il levar via le piante nate da sé stesse...""Minuta autografa
"
Viviani Vincenzo,Boulliau Ismael,21/04/1683,Firenze,,Notizie di libri,"Boulliau, Ismael, 1605-1691,(destinatario.)","Gal. 253, doc. 18, c. 59r-61v",1683,"""L'opportunità del Signor Abate Colzi soggetto dotato di vari e virtuosi talenti""Minuta autografa. La lettera inizia da c. 61r e termina a c. 60r
"
Viviani Vincenzo,Ferroni Giuseppe,10/08/1683,Firenze,Bologna,Argomenti privati,"Regaglioli, Giovanni, m. ca. 1683,(citato.)Ferroni, Giuseppe, 1628-1709,(destinatario.)","Gal. 253, doc. 19, c. 62r",1683,"""Torno a rendere grazie a V. S. Molto Illustre dell'orivolo, e tavole inviatemi, che tutto o posto...""Minuta autografa. La lettera inizia da c. 61r e termina a c. 60r
"
Viviani Vincenzo,Ferroni Giuseppe,10/04/1684,Firenze,Bologna,Matematica,"Torricelli, Evangelista, 1608-1647,(citato.)Riccioli, Giovanni Battista, 1598-1671,(citato.)Ferroni, Giuseppe, 1628-1709,(destinatario.)","Gal. 253, doc. 20, c. 63r",1684,"""Dalle cicloidi tentate dal P. Riccioli molto ne osservò e ne accennò il Torricelli nella sua appendice...""Minuta autografa
"
Viviani Vincenzo,Ferroni Giuseppe,[post15/05/1685],,,Fisica,"Ferroni, Giuseppe, 1628-1709,(destinatario.)","Gal. 253, doc. 21, c. 64r",1685,"""Tutto il segreto dentro la figuretta ondeggiante sul bilico senza mai cadere...""Minuta autografa scritta sul verso di un foglio con l'indirizzo del Viviani
"
Viviani Vincenzo,Marsili Luigi Ferdinando,1/07/1684,Firenze,Venezia,Esperimenti,"Marsili, Luigi Ferdinando, 1658-1730,(destinatario.)Gian Gastone, granduca di Toscana, 1671-1737,(citato.)","Gal. 253, doc. 22, c. 66r-67r",1684,"""Qual se ne sia la cagione, non prima di ieri su le 20 ore, dalla camera del Signor Principe Giovanni Gastone...""Minuta autografa
"
Viviani Vincenzo,Marsili Luigi Ferdinando,1/07/1684,Firenze,Venezia,Esperimenti,"Medici, Ferdinando de' III,(citato.)Marsili, Luigi Ferdinando, 1658-1730,(destinatario.)","Gal. 253, doc. 23, c. 68r-69v",1684,"""Qual se ne sia la cagione, non prima di ieri su le 20 ore, dalla camera del Signor Principe Ferdinando...""Minuta autografa simile alla precedente
"
Viviani Vincenzo,Ceva Giovanni,11/11/1685,,Mantova,Argomenti privati,"Ceva, Giovanni, 1647-1734,(destinatario.)","Gal. 253, doc. 24, c. 70r",1685,"""Per l'amore intenso che ho avverso alle matematiche è stato di tal tempra così staccato...""Minuta autografaPubbl. in: A. Pascal, Giovanni Ceva e il suo carteggio inedito con Vincenzo Viviani, in Annali di matematica pura ed applicata, s. 3, t. 24 (1915), p. 299-300
"
Viviani Vincenzo,Thevenot Melchisédec,1/05/1686,Firenze,Parigi,Notizie di libri,"Thévenot, Melchisédech, 1620-1680,(destinatario.)Auzout, Adrien, 1622-1691,(citato.)Teofili, Giovanni Battista, sec. XVI,(citato.)Mabillon, Jean, 1632-1707,(citato.)Tassoni, Jacopo, sec. XVII,(citato.)Galilei, Galileo, 1564-1642,(citato.)","Gal. 253, doc. 25, c. 71r-74v",1686,"""Dal Signor Auzout che ultimamente passò da Firenze per Roma intesi con infinito piacere...""Minuta autografa
"
Viviani Vincenzo,Giordani Vitale,4/04/1689,Firenze,Roma,Notizie di libri,"Galilei, Galileo, 1564-1642,(citato.)Giordani, Vitale, 1633-1711,(destinatario.)","Gal. 253, doc. 26, c. 75r-v",1689,"""Dal Signor Avvocato Neroni fui l'altra mattina favorito a nome di V. S. Eccellentissima d'un esemplare dell'opera...""Minuta autografa
"
Viviani Vincenzo,Molara Bruto (della),24/08/1689,,Poggio a Caiano,Matematica,"Molara, Bruto della, 1639-1685,(destinatario.)","Gal. 253, doc. 27, c. 76r",1689,"""Duolmi sentire le difficoltà ch'ella ha finora incontrato intorno alla soluzione del problema, ma non per quello...""Minuta autografa
"
Viviani Vincenzo,Panciatichi Francesco,21/09/1689,Firenze,,Argomenti privati,"Panciatichi, Francesco, 1627-1696,(destinatario.)","Gal. 253, doc. 28, c. 77r-84r",1689,"""Se, come si dice, è un cattivo sordo colui che non vuol sentire, non men cattivo è quello chenon vuol...""Minuta autografa
"
Viviani Vincenzo,Panciatichi Francesco,24/09/1689,Firenze,Artimino,Argomenti privati,"De Vecchi, Bernardino, sec. XVII,(citato.)Ciaccheri, Giuliano, sec. XVII,(citato.)Panciatichi, Francesco, 1627-1696,(destinatario.)","Gal. 253, doc. 29, c. 85r-86r",1689,"""Dal biglietto de' 20 del Serenissimo Signor Principe Cardinale ricevuto con kla favorita di V. S. Illustrissima...""Minuta autografa
"
Viviani Vincenzo,Panciatichi Francesco,27/09/1689,,,Argomenti privati,"De Vecchi, Bernardino, sec. XVII,(citato.)Ciaccheri, Giuliano, sec. XVII,(citato.)Panciatichi, Francesco, 1627-1696,(destinatario.)","Gal. 253, doc. 30, c. 87r-v",1689,"""In questo punto ricevo dal Signor Bernardino de Vecchi l'acclusa dell'Ingegner Ciaccheri...""Minuta autografa
"
Viviani Vincenzo,Panciatichi Francesco,28/09/1689,Firenze,,Argomenti privati,"De Rossi, Mattia, 1637-1695,(citato.)Ciaccheri, Giuliano, sec. XVII,(citato.)Panciatichi, Francesco, 1627-1696,(destinatario.)","Gal. 253, doc. 31, c. 88r",1689,"""L'avviso che V. S. Illustrissima s'è compiaciuta di darmi con la favoritissima sua di ieri del concerto...""Minuta autografa
"
Viviani Vincenzo,Panciatichi Francesco,1/10/1689,Firenze,,Argomenti privati,"Panciatichi, Francesco, 1627-1696,(destinatario.)De Rossi, Mattia, 1637-1695,(citato.)Carducci, Giovanni, sec. XVII,(citato.)Ciaccheri, Giuliano, sec. XVII,(citato.)Bartoli, Antonio Felice, sec. XVII,(citato.)","Gal. 253, doc. 32, c. 89r-v",1689,"""Dall'acclusa che ricevo adesso per via di Siena, sentirà V. S. Illustrissima che a quest'ora saranno...""Minuta autografa
"
Viviani Vincenzo,Panciatichi Francesco,5/10/1689,Firenze,Artimino,Argomenti privati,"Quaratesi, sec. XVII,(citato.)Panciatichi, Francesco, 1627-1696,(destinatario.)","Gal. 253, doc. 33, c. 90r-v",1689,"""Sopra il partecipatomi benignamente da V. S. Illustrissima col foglio che accluso le rimetto, altro...""Minuta autografa
"
Viviani Vincenzo,Gondi Carlo Antonio,29/10/1689,,,Argomenti privati,"Angeli, Stefano degli, 1623-1697,(citato.)Gondi, Carlo Antonio, sec. XVII,(destinatario.)","Gal. 253, doc. 34, c. 91r",1689,"""Il pensiero del Gran Duca Serenissimo significatomi colla favorita lettera di V. S. Illustrissima di questa mattina...""Originale autografo
"
Viviani Vincenzo,Gondi Carlo Antonio,10/11/1689,,,Argomenti privati,"Capponi, Ferrante, 1611-1689,(citato.)Gondi, Carlo Antonio, sec. XVII,(destinatario.)","Gal. 253, doc. 35, c. 93r-v",1689,"""Il sabato prossimo passato, con partecipazione, e permissione del Gran Duca Serenissimo...""Minuta autografa
"
Viviani Vincenzo,Panciatichi Francesco,20/12/1689,Roma,,Argomenti privati,"Zefferini,(citato.)Panciatichi, Francesco, 1627-1696,(destinatario.)","Gal. 253, doc. 36, c. 94r-95r",1689,"""Con tutte le nostre buone levate della mattina, et il tempo assai quieto goduto nel viaggio...""Minuta autografa
"
Viviani Vincenzo,Panciatichi Francesco,27/12/1689,Roma,,Argomenti privati,"Ciaccheri, Giuliano, sec. XVII,(citato.)Panciatichi, Francesco, 1627-1696,(destinatario.)","Gal. 253, doc. 37, c. 96r",1689,"""Dal Signor Abate Quaratesi intenderà V. S. Illustrissima con lettere di questa sera ciò ch'io medesimo...""Minuta autografa
"
Viviani Vincenzo,Baldigiani Antonio,22/08/1690,Firenze,Roma,Notizie di libri,"Tortori,(citato.)Baldigiani, Antonio, 1647-1711,(destinatario.)","Gal. 253, doc. 38, c. 97r",1690,"""Ho precisa necessità di carteggiare con la Paternità V. Reverendissima in materia letteraria di gran momento...""Minuta autografaPubbl. in: A. Favaro, Miscellanea galileiana inedita, Venezia 1887, p. 152-153
"
Viviani Vincenzo,Baldigiani Antonio,[post22/08/1690],,Roma,Notizie di libri,"Baldigiani, Antonio, 1647-1711,(destinatario.)Torricelli, Evangelista, 1608-1647,(citato.)Galilei, Galileo, 1564-1642,(citato.)Medici, Leopoldo de', 1617-1675,(citato.)Copernicus, Nicolaus, 1473-1543,(citato.)","Gal. 253, doc. 39, c. 97v-98v",1690,"""Rendo infinite grazie a  V. P. Reverendissima dell'animo che si compiace darmi di aprirle i sentimenti...""Minuta autografaPubbl. in: A. Favaro, Miscellanea galileiana inedita, Venezia 1887, p. 153-155
"
Viviani Vincenzo,Guglielmini Domenico,2/09/1690,,Bologna,Notizie di libri,"Guglielmini, Domenico, 1655-1710,(destinatario.)Viviani,(citato.)Galilei, Galileo, 1564-1642,(citato.)Torricelli, Evangelista, 1608-1647,(citato.)Aldovrandi,(citato.)","Gal. 253, doc. 40, c. 99r",1690,"""Iersera su le due ore di notte nell'uscire dall'audienza di questo Principe Serenissimo intesi...""Minuta autografa
"
Viviani Vincenzo,Gondi Carlo Antonio,18/06/1691,,,Idraulica,"Nardi, Giovanni, 1585-1654,(citato.)Gondi, Carlo Antonio, sec. XVII,(destinatario.)","Gal. 253, doc. 43, c. 102r-103r",1691,"""Ho lette e riletta l'informazione che fa a V. S. il Signor Franconi su questa sua pianta, ma non ho ben compresi...""Minuta autografa
"
Viviani Vincenzo,Finetti Andrea,16/07/1691,,,Notizie di libri,"Finetti, Andrea, sec. XVII,(destinatario.)Lorenzini, sec. XVII,(citato.)Cecchi, Giovanni Filippo, sec. XVII,(citato.)Banelli, Francesco, sec. XVII,(citato.)","Gal. 253, doc. 44, c. 104r",1691,"""Averà sentito V. S. Illustrissima dal signor Giovanni Filippo Cecchi come ho concordato...""Minuta autografa. A c. 104v schizzi e calcoli matematici
"
Viviani Vincenzo,Gondi Carlo Antonio,20/07/1691,,,Argomenti privati,"Gondi, Carlo Antonio, sec. XVII,(destinatario.)Rosei, Felice, sec. XVII,(citato.)De Vecchi, Bernardino, sec. XVII,(citato.)Corrado, Giovanni, sec. XVII,(citato.)","Gal. 253, doc. 45, c. 105r-106v",1691,"""Per l'indebito abbracciamento della cannuccia fatto far al Nosei dentro al dominio di S. A. S. stimerei...""Minuta autografa
"
