Expéditeur,Notes,References,Noms cités,Sujet,Titre,Date,Provenance,Destination,Destinataire,Year
Viviani Vincenzo,"Incipit: ""Le ingiurie de' tempi patite nell'inverno passato per causa delle frequenti gite per la campagne...""Minuta autografa
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26160')"">Gal. 253  </a>  doc. 102, c. 184r<br/>
</td>","Salviati, sec. XVII-XVIII,(citato.)Cassini, Giovanni Domenico, 1625-1712,(destinatario.)",Notizie di libri,Viviani Vincenzo a Cassini Giovanni Domenico,25/03/1701,Firenze,Montpellier,Cassini Giovanni Domenico,1701
Viviani Vincenzo,"Incipit: ""L'aspettare di giorno in giorno il ritorno del Serenissimo Signor Principe Leopoldo dalla Villa di Artimino...""Minuta autografa
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26160')"">Gal. 253  </a>  doc. 106, c. 188r-v<br/>
</td>","Manolessi, Carlo, n. 1614,(destinatario.)Galilei, Galileo, 1564-1642,(citato.)Medici, Leopoldo de', 1617-1675,(citato.)Antonini, Alfonso, 1584-1657,(citato.)Cesi, Federico, 1585-1630,(citato.)Agucchi, Giovanni Battista, 1570-1632,(citato.)Dini, Pietro, m. 1625,(citato.)Micanzio, Fulgenzio, 1570-1654,(citato.)Pieroni, Giovanni, 1586-1653,(citato.)Sarpi, Paolo, 1552-1623,(citato.)Castelli, Benedetto, 1577/8-1643,(citato.)",Notizie di libri,Viviani Vincenzo a Manolessi Carlo,/10/1695,Unidentified,Unidentified,Manolessi Carlo,1695
Viviani Vincenzo,"Incipit: ""E' così abondante la gentilezza di V. S. verso di me che si compiace di dar nome di debito...""Minuta autografa
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26160')"">Gal. 253  </a>  doc. 108, c. 190r-191v<br/>
</td>","Ricci, Michelangelo, 1619-1682,(destinatario.)Torricelli, Evangelista, 1608-1647,(citato.)Galilei, Galileo, 1564-1642,(citato.)Euclides, sec. III a.C.,(citato.)Renieri, Vincenzo, 1606-1648,(citato.)Serenai, Lodovico, 1599-1685,(citato.)","Pisa, Studio di",Viviani Vincenzo a Ricci Michelangelo,29/12/1647,Unidentified,Unidentified,Ricci Michelangelo,1647
Viviani Vincenzo,"Incipit: ""Il desiderio, e l'intenzione, che ebbi di servire a V. S. Illustrissima et a' suoi Signori fratelli, conforme...""Minuta autografa
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26160')"">Gal. 253  </a>  doc. 109, c. 192r-v<br/>
</td>","Tolomei, Baccio Maria, sec. XVII,(destinatario.)Cesi, Federico, 1585-1630,(citato.)Galilei, Galileo, 1564-1642,(citato.)Muti, Carlo, 1591-1622,(citato.)",Argomenti privati,Viviani Vincenzo a Tolomei Baccio Maria,/07/1677,Unidentified,Roma,Tolomei Baccio Maria,1677
Viviani Vincenzo,"Incipit: ""Mi onorò V. S. Illustrissima di esser da me iersera di notte di farmi sentire...""Minuta autografa
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26160')"">Gal. 253  </a>  doc. 118, c. 203r<br/>
</td>","Larioni, Antonio, sec. XVII,(citato.)Bardi, Flaminio, sec. XVII,(destinatario.)",Misure e pesi,Viviani Vincenzo a Bardi Flaminio,9/12/1699,Unidentified,Unidentified,Bardi Flaminio,1699
Viviani Vincenzo,"Incipit: ""Dal Signor Abramo Ecchellense mi perviene adesso una ","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26160')"">Gal. 253  </a>  doc. 121, c. 205r-v<br/>
</td>","Thévenot, Melchisédech, 1620-1680,(citato.)Abraham, Ecchellensis, 1605-1664,(citato.)Dati, Carlo Roberto, 1619-1676,(destinatario.)",Notizie di libri,Viviani Vincenzo a Dati Carlo Roberto,/11/1663,Unidentified,Unidentified,Dati Carlo Roberto,1663
Viviani Vincenzo,"Incipit: ""Mi sarà gratissimo in sommo il dono che la P. V. Molto R. mi avvisa d'inviarmi per mezzo del Padre Negri...""Minuta autografa scritta su una carta con l'indirizzo del Viviani
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26160')"">Gal. 253  </a>  doc. 122, c. 206r-207r<br/>
</td>","Negri,(citato.)Leibniz, Gottfried Wilhelm, 1646-1716,(citato.)Ceva, Tommaso, 1648-1737,(destinatario.)",Argomenti privati,Viviani Vincenzo a Ceva Tommaso,post24/04/1694,Unidentified,Unidentified,Ceva Tommaso,1694
Viviani Vincenzo,"Incipit: ""Il famoso problema della duplicazione del cubo, cioé dell'invenzione delle due medie proporzionali...""Originale autografo
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26160')"">Gal. 253  </a>  doc. 126, c. 213r-214r<br/>
</td>","Medici, Leopoldo de', 1617-1675,(destinatario.)Angeli, Stefano degli, 1623-1697,(citato.)Valles, Francisco de, 1524-1592,(citato.)Huygens, Christiaan, 1629-1695,(citato.)Ricci, Michelangelo, 1619-1682,(citato.)Guldin, Paul, 1577-1643,(citato.)",Matematica,Viviani Vincenzo a Medici Leopoldo (de'),1668,Unidentified,Unidentified,Medici Leopoldo (de'),1668
Viviani Vincenzo,"Incipit: ""Con tutto che sien molto note a V. S. Illustrissima le cagioni che mi necessitano...""Minuta autografa con numerazione antica a penna sull'angolo superiore destro
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26160')"">Gal. 253  </a>  doc. 130, c. 221r-223v<br/>
</td>","Thévenot, Melchisédech, 1620-1680,(destinatario.)Colbert, Jean Baptiste, 1619-1683,(citato.)Perrault, Charles, 1628-1703,(citato.)",Notizie di libri,Viviani Vincenzo a Thevenot Melchisédec,post16/09/1675,Unidentified,Unidentified,Thevenot Melchisédec,1675
Renieri Vincenzo,"Incipit: ""Ricevo una cortesissima sua per la quale conosco la continuazione del suo affetto verso la persona mia...""AutografoA c. 1v nota di mano di Vincenzo Viviani: 12 novembre 1642, PisaPubbl. in: Le opere dei discepoli di Galileo Galilei. Carteggio, I, p. 31, n. 27Pubbl. in: GALILEI, G. Opere. Appendice II, Carteggio, 2015, p. 472-473, n. 4205.[3]
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26291')"">Gal. 254  </a>  doc. 1, c. 1r-1v<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)Liceti, Fortunio, 1577-1657,(citato.)Torricelli, Evangelista, 1608-1647,(citato.)Archimedes, 287-212 a.C.,(citato.)Galilei, Galileo, 1564-1642,(citato.)Michelini, Famiano, 1604-1665,(citato.)",,Renieri Vincenzo a Viviani Vincenzo,12/11/1642,Pisa,Firenze,Viviani Vincenzo,1642
Thevenot Melchisédec,"Incipit: ""Ho ricevuto hoggi le due ch'ella s'è compiaciuta di scrivermi, essendo quella delli 20 di giugno rimasta...""A c. 3r di mano di Vinenzo Viaviani la nota: Risposi alli primo di Agosto 1647.  A c. 3v disegni a penna e indirizzoPubbl. in: Le opere dei discepoli di Galileo Galilei. Carteggio, I, p. 70, n. 54
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26291')"">Gal. 254  </a>  doc. 2, c. 2r-3v<br/>
</td>","Napier, John, 1550-1617,(citato.)Scriverius, Petrus, 1576-1660,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)",,Thevenot Melchisédec a Viviani Vincenzo,1/07/1643,Roma,Firenze,Viviani Vincenzo,1643
Renieri Vincenzo,"Incipit: ""Si stampa costì in Fiorenza il mio libro de' moti celesti...""A c. 4v nota di mano di Vincenzo Viviani: Don Vincenzo RenieriPubbl. in: Le opere dei discepoli di Galileo Galilei. Carteggio, I, p. 357, n. 255
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26291')"">Gal. 254  </a>  doc. 3, c. 4r<br/>
</td>","Torricelli, Evangelista, 1608-1647,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)",,Renieri Vincenzo a Viviani Vincenzo,10/04/1647,Pisa,Firenze,Viviani Vincenzo,1647
Ricci Michelangelo,"Incipit: ""Nelle prossime feste di Natale per tributo della mia servitù auguro a vostra Signoria felicissimi successi...""A c. 6 v nota di mano di Vincenzo Viviani: 21 dicembre 1647 RomaPubbl. in: Le opere dei discepoli di Galileo Galilei. Carteggio, I, p. 456, n. 333
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26291')"">Gal. 254  </a>  doc. 4, c. 5r-6v<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)Bristol, John Digby, conte di, 1580-1654,(citato.)Renieri, Vincenzo, 1606-1648,(citato.)Oughtred, William, 1575-1660,(citato.)Torricelli, Evangelista, 1608-1647,(citato.)Galilei, Galileo, 1564-1642,(citato.)",,Ricci Michelangelo a Viviani Vincenzo,21/12/1647,Roma,Firenze,Viviani Vincenzo,1647
Ricci Michelangelo,"Incipit: ""La morte di mio Zio, che sia in cielo, seguita mercoledì passato, m'ha distratto l'animo totalmente...""A c. 8v nota di mano di Vincenzo Viviani: S. r Michelangelo RicciPubbl. in: Le opere dei discepoli di Galileo Galilei. Carteggio, I, p. 482, n. 356
","<span data-id=""http://imss/name/117490""></span>","Henriette-Marie, regina consorte d'Inghilterra, 1609-1669,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)Bristol, John Digby, conte di, 1580-1654,(citato.)Oughtred, William, 1575-1660,(citato.)",,Ricci Michelangelo a Viviani Vincenzo,19/01/1648,Roma,Firenze,Viviani Vincenzo,1648
Thevenot Melchisédec,"Incipit: ""Spero di sua cortesia con più ragione Vostra Signoria perdonò della mia trascuraggine...""A c. 9v nota di mano di Vincenzo Viviani: Monsieu ThevenotPubbl. in: Le opere dei discepoli di Galileo Galilei. Carteggio, I, p. 117-118, n. 88
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26291')"">Gal. 254  </a>  doc. 6, c. 9r-9v<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)Roberval, Gilles Personne de, 1602-1675,(citato.)Niceron, Jean François, 1613-1646,(citato.)Apollonius Pergaeus, 262-190 a.C.,(citato.)",,Thevenot Melchisédec a Viviani Vincenzo,22/05/1644,Roma,Firenze,Viviani Vincenzo,1644
Ricci Michelangelo,"Incipit: ""Un virtuoso mio amico, che i giorni passati mandò alle stampe l'acclusa operetta...""A c. 10v disegno a carboncino rossoPubbl. in: Le opere dei discepoli di Galileo Galilei. Carteggio, I, p. 521, n. 399
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26291')"">Gal. 254  </a>  doc. 7, c. 10r-10v<br/>
</td>","Torricelli, Evangelista, 1608-1647,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)",,Ricci Michelangelo a Viviani Vincenzo,31/10/1648,Roma,Firenze,Viviani Vincenzo,1648
Galilei Cosimo,"Incipit: ""Già sono trascorse quattro settimane che non ho ricevuto nuova di Vostra Signoria...""A c. 13v indirizzo e nota di mano di Vincenzo Viviani: 2 Marzo 1653 Pisa
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26291')"">Gal. 254  </a>  doc. 8, c. 12r-13v<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)Magnani, Lorenzo, sec. XVII,(citato.)",Matematica,Galilei Cosimo a Viviani Vincenzo,2/03/1653,Pisa,Firenze,Viviani Vincenzo,1653
Paoli Vincenzo,"Incipit: ""Ricevo la gratissima di Vostra Signoria così tardi che mi ha messo quasi in necessità...""A c. 15v indirizzo
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26291')"">Gal. 254  </a>  doc. 9, c. 14r-15v<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Strumenti,Paoli Vincenzo a Viviani Vincenzo,29/04/1653,Lucca,Firenze,Viviani Vincenzo,1653
Rinaldini Carlo,"Incipit: ""Solo resta ultimar l'opera del Signor Galilei quella dimostrazione...""A c. 16.a r: ""Spese per Dottorarsi in filosofia solamente e prima"".A c. 18v indirizzo e 2 note di mano di Vincenzo Viviani: 22 gennaio 1654 Pisa e 22 novembre 1654 Pisa Sig. Dott. Carlo Rinaldini, Risposto a dì 5 dicembre 1654
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26291')"">Gal. 254  </a>  doc. 10, c. 16r-18v<br/>
</td>","Aristoteles, 384-322 a.C.,(citato.)Galilei, Galileo, 1564-1642,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)",Notizie di libri,Rinaldini Carlo a Viviani Vincenzo,22/11/1654,Pisa,Firenze,Viviani Vincenzo,1654
Galilei Cosimo,"Incipit: ""La partita mia di Fiorenza quanto da una parte mi sia stata dura lascio a Vostra Signoria considerarlo...""A c. 20v indirizzo e nota di mano di Vincenzo Viviani: 15 febbraio 1654 Pisa
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26291')"">Gal. 254  </a>  doc. 11, c. 19r-20v<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)Capra, Baldassarre, ca. 1580-1626,(citato.)Sergriffi, Francesco Maria, sec. XVII,(citato.)Magalotti, Filippo, n. 1558,(citato.)Rinaldini, Carlo, 1615-1698,(citato.)Albizzini, Giovanni Andrea, sec. XVII,(citato.)Galilei, Galileo, 1564-1642,(citato.)",Notizie di libri,Galilei Cosimo a Viviani Vincenzo,15/02/1654,Pisa,Firenze,Viviani Vincenzo,1654
Bellincioni Giovanni,"Incipit: ""Non ò mancato di sodisfare al mio debito, nel cercari i libri impostomi...""A c. 22v indirizzo e nota di mano di Vincenzo Viviani: 27 marzo 1654
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26291')"">Gal. 254  </a>  doc. 12, c. 21r<br/>
</td>","Ramus, Petrus, 1515-1572,(citato.)Copernicus, Nicolaus, 1473-1543,(citato.)Mazzotta, Benedetto, sec. XVII,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)Chiaramonti, Scipione, 1565-1652,(citato.)Bettini, Mario, 1582-1657,(citato.)Metius, Adrianus, 1571-1635,(citato.)",Notizie di libri,Bellincioni Giovanni a Viviani Vincenzo,27/03/1654,Venezia,Firenze,Viviani Vincenzo,1654
Bellincioni Giovanni,"Incipit: ""La presente settimana o ricevuto una di Vostra Signoria la quale mi è stata gratissima...""A c. 24v indirizzo e nota di mano di Vincenzo Viviani: 11 Aprile 1654
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26291')"">Gal. 254  </a>  doc. 13, c. 23r-24v<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)Manilius, Marcus, sec. I,(citato.)Goclenius, Rudolph, 1547-1628,(citato.)Pazzi, Giovanni, sec. XVII,(citato.)Cecco Bravo, 1601-1661,(citato.)Metius, Adrianus, 1571-1635,(citato.)Ramus, Petrus, 1515-1572,(citato.)Chiaramonti, Scipione, 1565-1652,(citato.)Galilei, Galileo, 1564-1642,(citato.)Kepler, Johannes, 1571-1630,(citato.)Scaligero, Giuseppe Giusto, 1540-1609,(citato.)Noferi, Cosimo, ca. 1625-1663,(citato.)Massini, Carlo, sec. XVII,(citato.)",Notizie di libri,Bellincioni Giovanni a Viviani Vincenzo,11/04/1654,Venezia,Firenze,Viviani Vincenzo,1654
Bellincioni Giovanni,"Incipit: ""Vengo con la presente a riverirla conforme il mio debito, la settimana passata...""A c. 26v indirizzo e nota di mano di Vincenzo Viviani: 21 Maggio 1654. Frammento di sigillo a ceralacca
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26291')"">Gal. 254  </a>  doc. 14, c. 25r-26v<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)Kepler, Johannes, 1571-1630,(citato.)Landini,(citato.)",Notizie di libri,Bellincioni Giovanni a Viviani Vincenzo,2/05/1654,Venezia,Firenze,Viviani Vincenzo,1654
Rinaldini Carlo,"Incipit: ""Ricevo una cortesissima di Vostra Signoria delli 4 del corrente dalla quale vengo confirmato...""A c. 28v nota di mano di Vincenzo Viviani: 7 dicembre 1614 e indirizzo
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26291')"">Gal. 254  </a>  doc. 15, c. 27r-28v<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)Albizzini, Giovanni Andrea, sec. XVII,(citato.)Manolessi, Carlo, n. 1614,(citato.)Galilei, Galileo, 1564-1642,(citato.)",Notizie di libri,Rinaldini Carlo a Viviani Vincenzo,7/12/1654,Pisa,Firenze,Viviani Vincenzo,1654
Cecini Fabrizio,"Incipit: ""Mi comanda il Serenissimo Principe Leopoldo mio Signore che io dica a Vostra Signoria la comparsa della sua ","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26291')"">Gal. 254  </a>  doc. 16, c. 29r-30v<br/>
</td>","Medici, Leopoldo de', 1617-1675,(citato.)Galilei, Galileo, 1564-1642,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)",Notizie di libri,Cecini Fabrizio a Viviani Vincenzo,22/01/1655,Livorno,Firenze,Viviani Vincenzo,1655
Bartholin Erasmus,"Incipit: ""Giunto a Venezia trovai appresso S.ri van Axelen la gentilissima di Vostra Signoria...""A c. 32v nota di mano di Vincenzo Viviani: 20 settembre 1655
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26291')"">Gal. 254  </a>  doc. 17, c. 31r-32r<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)Van Axel, famiglia,(citato.)Schooten, Frans van, 1615-1660,(citato.)Scavenius, Peder Lauridsen, 1623-1685,(citato.)Mydorge, Claude, 1585-1647,(citato.)Descartes, René, 1596-1650,(citato.)",Notizie di libri,Bartholin Erasmus a Viviani Vincenzo,20/09/1655,Venezia,Firenze,Viviani Vincenzo,1655
Bartholin Erasmus,"Incipit: ""Compiango la mia fortuna, che m'ha così crudemente ristretto il modo d'ubbidire a' cenni...""A c. 34v nota di mano di Vincenzo Viviani: 15 ottobre 1655 e indirizzo
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26291')"">Gal. 254  </a>  doc. 18, c. 33r-34v<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)Cassini, Giovanni Domenico, 1625-1712,(citato.)Hevelius, Johannes, 1611-1687,(citato.)Scavenius, Peder Lauridsen, 1623-1685,(citato.)",Notizie di libri,Bartholin Erasmus a Viviani Vincenzo,15/10/1655,Padova,Firenze,Viviani Vincenzo,1655
Bartholin Erasmus,"Incipit: ""Alla gentilissima di Vostra Signoria del 26 d'Ottobre non saprei per adesso rispondere altrimente...""A c. 36v note di mano di Vicenzo Viviani: 12 novembre 1655 Padova. Risposto a dì 31 dicembre 1655 e mandato n. 2 thermoscopii e n. 3 liquidoscopii. Indirizzo
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26291')"">Gal. 254  </a>  doc. 19, c. 35r-36v<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)Copernicus, Nicolaus, 1473-1543,(citato.)Nardi, Giovanni, 1585-1654,(citato.)Fioravanti, Leonardo, 1517-1588,(citato.)Bettini, Mario, 1582-1657,(citato.)",Notizie di libri,Bartholin Erasmus a Viviani Vincenzo,12/11/1655,Padova,Firenze,Viviani Vincenzo,1655
Bartholin Erasmus,"Incipit: ""Mandai a Vostra Signoria la risposta alla sua gentilissima capitatami alli 25 di febbraio...""A c. 38 v nota di mano di Vincenzo Viviani: 17 marzo 1656 Padova e indirizzo
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26291')"">Gal. 254  </a>  doc. 20, c. 37r-38v<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)Chiaramonti, Scipione, 1565-1652,(citato.)Gassendi, Pierre, 1592-1655,(citato.)Bayer, Johann, 1572-1625,(citato.)Peiresc, Nicolas-Claude Fabri de, 1580-1637,(citato.)Cavalieri, Bonaventura, 1598-1647,(citato.)",Notizie di libri,Bartholin Erasmus a Viviani Vincenzo,17/03/1656,Padova,Firenze,Viviani Vincenzo,1656
Bartholin Erasmus,"Incipit: ""Dall'ultima sua di 7 Aprile vedo che i cristalli sono capitati alle sue mani...""A c. 40v nota di mano di Vincenzo Viviani: Padova alli 14 Aprile 1656 e indirizzo
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26291')"">Gal. 254  </a>  doc. 21, c. 39r-40v<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)Brahe, Tycho, 1546-1601,(citato.)Ferdinando II, granduca di Toscana, 1610-1670,(citato.)Kepler, Johannes, 1571-1630,(citato.)Kepler, Ludwig, 1607-1663,(citato.)Galilei, Galileo, 1564-1642,(citato.)",Notizie di libri,Bartholin Erasmus a Viviani Vincenzo,14/04/1656,Padova,Firenze,Viviani Vincenzo,1656
Serni Pompeo,"Incipit: ""Essendomi venuto alle mani una Dissertatione d'un Padre Giesuita circa l'esser possibile poter movere con macchine il globo della Terra...""A c. 42v nota di mano di Vincenzo Viviani: 20 Aprile 1656
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26291')"">Gal. 254  </a>  doc. 22, c. 41r-42v<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)Rinelli, Alessandro, sec. XVII,(citato.)Casati, Paolo, 1617-1707,(citato.)Galilei, Galileo, 1564-1642,(citato.)",Astronomia,Serni Pompeo a Viviani Vincenzo,20/04/1656,Roma,Firenze,Viviani Vincenzo,1656
Bartholin Erasmus,"Incipit: ""Ricevo questa mattina da Padoa la gentilissima di Vostra Signoria delli 29 d'Aprile...""A c. 44v nota di mano di Vincenzo Viviani: 6 maggio 1656 e indirizzo
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26291')"">Gal. 254  </a>  doc. 23, c. 43r-44v<br/>
</td>","Moretti, Andrea, m. 1661,(citato.)Peiresc, Nicolas-Claude Fabri de, 1580-1637,(citato.)Rhode, Johann, 1587-1659,(citato.)Torricelli, Evangelista, 1608-1647,(citato.)Copernicus, Nicolaus, 1473-1543,(citato.)Magini, Giovanni Antonio, 1555-1617,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)Brahe, Tycho, 1546-1601,(citato.)Cavalieri, Bonaventura, 1598-1647,(citato.)Chiaramonti, Scipione, 1565-1652,(citato.)Cassini, Giovanni Domenico, 1625-1712,(citato.)",Notizie di libri,Bartholin Erasmus a Viviani Vincenzo,6/05/1656,Venezia,Firenze,Viviani Vincenzo,1656
Bartholin Erasmus,"Incipit: ""Per l'occasione che mi presenta il Signor Teodati non ho voluto mancare a dar parte a Vostra Signoria del mio felice arrivo a Parigi...""A c. 45v nota di mano di Vincenzo Viviani: 6 Maggio 1656 Venenzia e indirizzo
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26291')"">Gal. 254  </a>  doc. 24, c. 45r-v<br/>
</td>","Cassini, Giovanni Domenico, 1625-1712,(citato.)Archimedes, 287-212 a.C.,(citato.)Borelli, Giovanni Alfonso, 1608-1679,(citato.)Boulliau, Ismael, 1605-1691,(citato.)Descartes, René, 1596-1650,(citato.)Huguetan, Jean-Antoine, 1619-ca. 1681,(citato.)Huygens, Christiaan, 1629-1695,(citato.)Rhode, Johann, 1587-1659,(citato.)Riccioli, Giovanni Battista, 1598-1671,(citato.)Ptolemaeus, Claudius, ca. 100-178,(citato.)Torricelli, Evangelista, 1608-1647,(citato.)Diodati, Elia, 1576-1661,(citato.)Galilei, Galileo, 1564-1642,(citato.)Ward, Seth, 1617-1689,(citato.)Hevelius, Johannes, 1611-1687,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)",Notizie di libri,Bartholin Erasmus a Viviani Vincenzo,26/07/1656,Parigi,Firenze,Viviani Vincenzo,1656
Arrighetti Andrea,"Incipit: ""Ho sentito quanto mi dice Vostra Signoria per conto del Signor Agnielo Castelli...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26291')"">Gal. 254  </a>  doc. 25, c. 46r-47r<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)Castelli, Agnolo, sec. XVII,(citato.)Bernardi, Carlo, sec. XVII,(citato.)",Idraulica,Arrighetti Andrea a Viviani Vincenzo,27/10/1656,Unidentified,Firenze,Viviani Vincenzo,1656
